item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity
3365,21640,KMT:dita_body:1a1f256331fd7ef14c3e,ORT:dita_body:57969a3d7febb706f0df,0.8675232529640198
4688,18284,KMT:dita_body:6c33a6be16108ede01e2,ORT:dita_body:8844b9a1b711c8cc3246,0.8675212860107422
5830,21912,KMT:dita_body:51eb8df813a03ddcc3fe,ORT:dita_body:af4426581ebfac5f08ca,0.867514967918396
3633,25146,KMT:dita_body:00b13e2376d7e0e3af32,ORT:dita_body:9dba57fd4769d803574e,0.8675140738487244
3137,16644,KMT:dita_body:64050fcf35da2e10316e,ORT:dita_body:95a1bdb68f324ff1a6ec,0.8675021529197693
1609,23009,KMT:dita_body:55d83bc79a313a92950d,ORT:dita_body:7252779c46934097b080,0.8674973845481873
3852,12987,KMT:dita_body:228383a39365f412d44b,ORT:dita_body:c882de64e92610fe0594,0.8674953579902649
5742,11462,KMT:dita_body:5402225a999fe0b66cb2,ORT:dita_body:748a9f41b26571e2224c,0.8674712777137756
167,11254,KMT:dita_body:c05d41aece00909d51fb,ORT:dita_body:33f162b38a2b8752ae8d,0.8674523830413818
4474,11398,KMT:dita_body:4ce3e40f3be908c591a7,ORT:dita_body:2419febe6af864e9b89c,0.8674302697181702
8113,21616,KMT:dita_body:574ba261c321352c6e89,ORT:dita_body:4d8bc4feea293fd8f848,0.8674300312995911
5035,19907,KMT:dita_body:12fc0e806ee045da629b,ORT:dita_body:663eeec8ba7cf79c5aba,0.8674281239509583
3393,25887,KMT:dita_body:57f713f591fad2738a11,ORT:dita_body:d06c3d52f48839521d72,0.8674257397651672
5742,11442,KMT:dita_body:5402225a999fe0b66cb2,ORT:dita_body:dc4cb106397f3b3d1f6f,0.8674211502075195
5035,22472,KMT:dita_body:12fc0e806ee045da629b,ORT:dita_body:f6eed6a3caa1603e01ba,0.8673765063285828
4520,12689,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:9215f1ea6eaad38cfce0,0.867368757724762
1995,17651,KMT:dita_body:1de77882066d583ba4b1,ORT:dita_body:598d9c9642b62a0eef4f,0.8673644065856934
2785,23841,KMT:dita_body:0cc6f425c9461a71c026,ORT:dita_body:34a898bfc589c51c5726,0.8673614263534546
2071,23421,KMT:dita_body:17e40f891bd462cfb826,ORT:dita_body:0e2025013465df68cfd2,0.867355227470398
3618,19924,KMT:dita_body:53b7bea7c1c074708457,ORT:dita_body:2b5cef72317595a41e72,0.8673476576805115
5395,9392,KMT:dita_body:18ccfb2cb9a201770c95,ORT:dita_body:a65e106db159d6ae9ce2,0.8673239946365356
2914,27293,KMT:dita_body:b6c584dddfd8ea5f8835,ORT:dita_body:5ae597f933123f1b29a3,0.8673215508460999
3394,26714,KMT:dita_body:3d97f86b652097b950b7,ORT:dita_body:4070ce90c22aab378179,0.8673117160797119
5130,13808,KMT:dita_body:77163018075b69fc13e8,ORT:dita_body:132b0572fc5f6e149554,0.8672955632209778
5535,9952,KMT:dita_body:f5040bc058535cfff8d9,ORT:dita_body:3f332790a84a0491f222,0.8672946691513062
4116,21766,KMT:dita_body:7f75a0c5c4e1d0d54666,ORT:dita_body:6f13b8dd5fb039796959,0.8672946095466614
5438,23571,KMT:dita_body:f3a04d6d0947c397b01d,ORT:dita_body:942e358ad838ca64cb93,0.8672816753387451
4477,16012,KMT:dita_body:183f6b9d4aff0bb1ffd6,ORT:dita_body:7f535d0ef380b7062f26,0.8672592639923096
5617,9953,KMT:dita_body:8bec0179f028d1369491,ORT:dita_body:958a3465c20b51d8329b,0.8672289252281189
2057,23009,KMT:dita_body:1e8b70dfa253338722b9,ORT:dita_body:7252779c46934097b080,0.8672280311584473
2721,20055,KMT:dita_body:8ca753d7e5f193c5c78b,ORT:dita_body:fe4c75aae9dc4058fd54,0.8672066330909729
6707,22961,KMT:dita_body:47b78d2857a077f499db,ORT:dita_body:158c982573aa598734b2,0.867193341255188
2584,24609,KMT:dita_body:80365ecc8040d350ce77,ORT:dita_body:bfc7694d4739e4cadf2d,0.8671891093254089
2772,21356,KMT:dita_body:8b48cc2a73a0dc4ff7bd,ORT:dita_body:a5ec47bf133b3ab3300f,0.8671790361404419
4782,25410,KMT:dita_body:f9f5162b4354b8590878,ORT:dita_body:a3e27f42bc805483617a,0.8671684861183167
627,24172,KMT:dita_body:78121cdfe98a8cd37707,ORT:dita_body:68599f29886bf602fedc,0.8671613931655884
4603,12705,KMT:dita_body:f3345ecc595b25cf104d,ORT:dita_body:581d339ffa66505368b4,0.8671536445617676
4580,20041,KMT:dita_body:6c46de561ae15ef29f97,ORT:dita_body:3400c39f0df6fa70af31,0.8671443462371826
8079,15335,KMT:dita_body:b035b71501adeac11557,ORT:dita_body:f37f2cdf16d703841195,0.8671354651451111
3301,10881,KMT:dita_body:757b7d8b1a7163a6c63c,ORT:dita_body:5b80876a8ff9aa6c47f3,0.8671331405639648
2131,24797,KMT:dita_body:c0e90d2ae33b6327cfd3,ORT:dita_body:e7448417682095357677,0.8671321272850037
4780,24715,KMT:dita_body:8321bcb55dac1e348802,ORT:dita_body:379c578ac472df794057,0.8671314120292664
3393,12705,KMT:dita_body:57f713f591fad2738a11,ORT:dita_body:581d339ffa66505368b4,0.867124080657959
5000,18364,KMT:dita_body:6c619ae75a577ef71851,ORT:dita_body:c6afe97f8ec2688497a0,0.8671236038208008
5438,17706,KMT:dita_body:f3a04d6d0947c397b01d,ORT:dita_body:424e63bdc9695fa464fb,0.8671045899391174
5438,23584,KMT:dita_body:f3a04d6d0947c397b01d,ORT:dita_body:5e2d78479cd1861550da,0.8671045899391174
2761,16147,KMT:dita_body:136cf78046b2886f1fd6,ORT:dita_body:c1123bc9769120dfba87,0.8670974969863892
3839,9678,KMT:dita_body:b368cb5e8783507a2559,ORT:dita_body:59a059ae71cbbfccece3,0.8670950531959534
1407,15453,KMT:dita_body:04ea99cee4d8d333d1ee,ORT:dita_body:8fc59512128f00997233,0.8670743107795715
1407,15484,KMT:dita_body:04ea99cee4d8d333d1ee,ORT:dita_body:5f5c763849910f929942,0.8670743107795715
1939,21960,KMT:dita_body:3c75fa7f07cb79ab2b06,ORT:dita_body:97371eb75ccf4012c16f,0.8670671582221985
3580,13877,KMT:dita_body:c58ab7e51ff2ac4b1c0b,ORT:dita_body:60d99c4fd0a6610e74e3,0.8670657277107239
4599,12091,KMT:dita_body:6353a43082e1316982b0,ORT:dita_body:aa0d9a500f1f630e14a6,0.8670634627342224
7800,8573,KMT:dita_body:5d710f10acff06e72365,ORT:dita_body:79ba14023801a73ee84d,0.8670589923858643
3351,15741,KMT:dita_body:1a6225d0bbb7c5411973,ORT:dita_body:bf33fbaa2db49943d370,0.8670574426651001
2721,15413,KMT:dita_body:8ca753d7e5f193c5c78b,ORT:dita_body:e5ad6e2c6608aef058f1,0.8670549392700195
7113,15335,KMT:dita_body:da9d951ce077d6ac9986,ORT:dita_body:f37f2cdf16d703841195,0.8670470118522644
2131,17846,KMT:dita_body:c0e90d2ae33b6327cfd3,ORT:dita_body:a903dbecfa0afeb8fb07,0.8670428395271301
5371,10975,KMT:dita_body:8b283d8805aaf7caf07c,ORT:dita_body:73965355e1f78fda7ccd,0.867020845413208
5345,9753,KMT:dita_body:bce981c32dad84614fd9,ORT:dita_body:12b2e62ab35a4dd9ad0f,0.8670012354850769
99,21766,KMT:dita_body:b2ae47f1a4e5f2dd4f8b,ORT:dita_body:6f13b8dd5fb039796959,0.8669991493225098
4384,24046,KMT:dita_body:4f43e2afacfbf3e6430e,ORT:dita_body:9ac17511262843450343,0.8669674396514893
5282,16370,KMT:dita_body:c523d15c0092cef438c9,ORT:dita_body:644728e6d328ebc7c654,0.8669610619544983
4302,26822,KMT:dita_body:eb1c7972a6ca86418eec,ORT:dita_body:04811f62fa2f9695dc5e,0.866937518119812
4302,26823,KMT:dita_body:eb1c7972a6ca86418eec,ORT:dita_body:0d4b9c5923ae8bf94d31,0.866937518119812
4936,8331,KMT:dita_body:e9342af7864e1d96bfe2,ORT:dita_body:0563677b8ad1a2bf13b7,0.8668967485427856
3129,10407,KMT:dita_body:3ebfae0490be8a64ca64,ORT:dita_body:6858e07155c201b59afb,0.8668867945671082
6844,21981,KMT:dita_body:9ad803fa977083157222,ORT:dita_body:1ae0b80a3153512a4397,0.8668797612190247
3365,23722,KMT:dita_body:1a1f256331fd7ef14c3e,ORT:dita_body:47e4815fc792fe2e6343,0.8668214678764343
5743,11747,KMT:dita_body:3f4775425bc306decac5,ORT:dita_body:6d57b7cf33a8891390f7,0.8668095469474792
5097,11442,KMT:dita_body:64c3407eb16895e17946,ORT:dita_body:dc4cb106397f3b3d1f6f,0.8668012022972107
4715,10570,KMT:dita_body:704aeb825acb015d343d,ORT:dita_body:66f8fbd648ae0bb57dd8,0.8667697310447693
2827,13549,KMT:dita_body:452d335ad43e8647af4f,ORT:dita_body:16a4745dcb712c5e6340,0.8667588233947754
7431,9004,KMT:dita_body:8150c88ddbdf109c67f9,ORT:dita_body:cfd5eab901fb0ecbe998,0.8667528629302979
5109,13024,KMT:dita_body:5bb48906014ff6fa98ab,ORT:dita_body:04a80406024eccf6a0cf,0.866741955280304
3537,15595,KMT:dita_body:a2b726adb6b6f247aea1,ORT:dita_body:738a18c18206f5ca0d40,0.866734504699707
3688,23893,KMT:dita_body:e77024088b1d1a23d33f,ORT:dita_body:9fb8f63b7f4a2785f430,0.8667140603065491
2584,20510,KMT:dita_body:80365ecc8040d350ce77,ORT:dita_body:491f16dcb44e56b9d52d,0.8667018413543701
1162,14385,KMT:dita_body:7c04e0cbc1b55f67cfe4,ORT:dita_body:d28b313fe80e5c1103fe,0.8666999936103821
3768,19393,KMT:dita_body:70de32ed5ed1f456a87b,ORT:dita_body:9879453adcc40ee3a6d0,0.8666993975639343
669,10128,KMT:dita_body:7c44b8c3c165c335ef8d,ORT:dita_body:fbc10ee8acb88b4d342d,0.866690456867218
5567,23893,KMT:dita_body:9b751513654d59a06ef8,ORT:dita_body:9fb8f63b7f4a2785f430,0.8666896224021912
1691,26049,KMT:dita_body:87669e6eb37a9e46c80a,ORT:dita_body:3c71f03d2b0178611594,0.8666874170303345
8064,18619,KMT:dita_body:3c8bdea9470cdb95fba1,ORT:dita_body:a3618dc1c43f729c6a8e,0.8666849136352539
5746,12220,KMT:dita_body:ed559dd16d12cd3a4284,ORT:dita_body:10ef11b9fc7cb18bb9e5,0.8666746616363525
4676,25332,KMT:dita_body:d27a74cf4d1158946dad,ORT:dita_body:0f7e3f2939bd3abbeb07,0.8666588068008423
2721,11588,KMT:dita_body:8ca753d7e5f193c5c78b,ORT:dita_body:b14a66bbaacc942a30a2,0.8666533827781677
2355,10747,KMT:dita_body:8e3711bae3835944f76f,ORT:dita_body:a1e02e5a292d3ff6e5b6,0.8666516542434692
3394,26812,KMT:dita_body:3d97f86b652097b950b7,ORT:dita_body:aa65d27a1aa7c621d73b,0.8666502833366394
2582,22206,KMT:dita_body:fb46a3bd801065136b55,ORT:dita_body:8a682a5ef37bfe73cb90,0.866648256778717
6496,25887,KMT:dita_body:c749758f3db563edd05a,ORT:dita_body:d06c3d52f48839521d72,0.8666463494300842
1333,24855,KMT:dita_body:3139d5ba85ade8c12163,ORT:dita_body:4fa666a62892e78ad3a0,0.8666300177574158
1407,22172,KMT:dita_body:04ea99cee4d8d333d1ee,ORT:dita_body:46463418b83d234ddb96,0.8666267395019531
4676,18379,KMT:dita_body:d27a74cf4d1158946dad,ORT:dita_body:f4807d43453096cbf5e6,0.8666089177131653
4986,11060,KMT:dita_body:ad7da9d3ba42e1980f0d,ORT:dita_body:9c8eec48c924093bdc59,0.8666050434112549
4924,25305,KMT:dita_body:635fa9307a70b1def9ae,ORT:dita_body:c8b417f2277528420109,0.8666002154350281
6736,13169,KMT:dita_body:fb70848c3df9b0aaf9f6,ORT:dita_body:ff2c1507e3238338ab2a,0.8665982484817505
2658,16186,KMT:dita_body:5755fc151a85954b2881,ORT:dita_body:0855679ca4ed8afed455,0.8665727972984314
6352,26928,KMT:dita_body:7208c6c6359ea50fc19a,ORT:dita_body:e73f0c007141c1cd7c35,0.8665643334388733
2602,20365,KMT:dita_body:392a5257a705acba8eae,ORT:dita_body:cab99d1349c2e302e4e1,0.8665432929992676
3842,11324,KMT:dita_body:8470283fc25512d32ef6,ORT:dita_body:0f07543999fef9dd530b,0.8665308952331543
3557,11469,KMT:dita_body:235e821e5b96d5386ee5,ORT:dita_body:ce0d481417eaef82edaa,0.8665196299552917
5097,16742,KMT:dita_body:64c3407eb16895e17946,ORT:dita_body:a6994978c03d19f66e4b,0.8665187358856201
7431,25537,KMT:dita_body:8150c88ddbdf109c67f9,ORT:dita_body:fae65ad0f57650968940,0.86651611328125
3394,23409,KMT:dita_body:3d97f86b652097b950b7,ORT:dita_body:cfda345a16dce3a441e6,0.8665032982826233
6707,24508,KMT:dita_body:47b78d2857a077f499db,ORT:dita_body:d1b927b083f19a221616,0.8664958477020264
2785,25107,KMT:dita_body:0cc6f425c9461a71c026,ORT:dita_body:2295ee904f3eb3a53dc3,0.8664955496788025
6291,15980,KMT:dita_body:fc4db403e551b8ae1398,ORT:dita_body:9306fbe5dfa779580578,0.866486132144928
4474,16665,KMT:dita_body:4ce3e40f3be908c591a7,ORT:dita_body:2683868f99be4a1a9a9d,0.8664783835411072
6877,9099,KMT:dita_body:548057ce97c9416db32c,ORT:dita_body:cdff4396a6b26f483125,0.8664774298667908
2584,12720,KMT:dita_body:80365ecc8040d350ce77,ORT:dita_body:6eb6db33ec940b524ad1,0.8664773106575012
3875,20516,KMT:dita_body:e9f3cfee50785395219c,ORT:dita_body:3e12c72e8f43a4f78152,0.8664769530296326
4520,10971,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:893958063dc302f3ac60,0.8664712905883789
7431,15719,KMT:dita_body:8150c88ddbdf109c67f9,ORT:dita_body:d88584b98196ffeb36bc,0.8664701581001282
5348,8721,KMT:dita_body:8b7d26c8da0736ad7f2b,ORT:dita_body:e92cdfaee033ca375027,0.8664677739143372
5739,17846,KMT:dita_body:d40313eb757a69fdf2ce,ORT:dita_body:a903dbecfa0afeb8fb07,0.8664663434028625
4520,12508,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:ed8a6d9d609aa2c0a3f8,0.8664652109146118
2131,13919,KMT:dita_body:c0e90d2ae33b6327cfd3,ORT:dita_body:cebd5266b6383dcbed45,0.8664562702178955
6351,11307,KMT:dita_body:e0667bdadae6ed11cc7f,ORT:dita_body:3c7f414e90161a1762b6,0.8664551377296448
740,21800,KMT:dita_body:f3fbb05dc87fa8d69eb6,ORT:dita_body:56be63d74477abea3c9d,0.86644446849823
2403,15485,KMT:dita_body:614675e59545dfdbf93d,ORT:dita_body:bf96403270b383a9a3cb,0.8664422631263733
7431,24688,KMT:dita_body:8150c88ddbdf109c67f9,ORT:dita_body:5fa0737758b411475f8c,0.8664402961730957
3559,22703,KMT:dita_body:b0653038e23062520f42,ORT:dita_body:e584051980bb8374e596,0.8664277791976929
5173,17498,KMT:dita_body:2874a14858c2924e75f2,ORT:dita_body:17648c32a37045da3f78,0.8664265871047974
5000,24508,KMT:dita_body:6c619ae75a577ef71851,ORT:dita_body:d1b927b083f19a221616,0.8663985133171082
100,16742,KMT:dita_body:f66893f3b60c63bc0a17,ORT:dita_body:a6994978c03d19f66e4b,0.8663726449012756
99,9480,KMT:dita_body:b2ae47f1a4e5f2dd4f8b,ORT:dita_body:4bc024b0070a75029bc9,0.8663678169250488
2131,17838,KMT:dita_body:c0e90d2ae33b6327cfd3,ORT:dita_body:b72ab745ec176eb6dc75,0.8663676381111145
2061,15393,KMT:dita_body:99bdb7248fc9f63f7866,ORT:dita_body:8bbafdc7a3d932bb8777,0.8663336634635925
6707,14368,KMT:dita_body:47b78d2857a077f499db,ORT:dita_body:00443ad1aa951fbe4644,0.866330087184906
3422,21960,KMT:dita_body:0535fd9d33e4227df8a4,ORT:dita_body:97371eb75ccf4012c16f,0.8663206696510315
3422,17793,KMT:dita_body:0535fd9d33e4227df8a4,ORT:dita_body:e256d3125e5b667269a6,0.8663153052330017
802,26826,KMT:dita_body:9588989015d4ea4e0383,ORT:dita_body:0c9a7c1cb29b7c2d4acc,0.8663114309310913
1938,17148,KMT:dita_body:8396c9144ee9f3da5269,ORT:dita_body:8b9bfdc944864152c939,0.8663026094436646
4520,26292,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:35abdbbe167317180af0,0.866291344165802
4520,26315,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:045ce526f2e9b74ede8f,0.866291344165802
4520,26644,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:244b97e87bbffdccba66,0.866291344165802
4780,12705,KMT:dita_body:8321bcb55dac1e348802,ORT:dita_body:581d339ffa66505368b4,0.8662881851196289
4676,23829,KMT:dita_body:d27a74cf4d1158946dad,ORT:dita_body:a6f8d8ac7051fce45ff1,0.8662858009338379
5723,9180,KMT:dita_body:efc3eeaa4ec7995d7a13,ORT:dita_body:dabf41eed2b48f5732b9,0.866284966468811
4091,25939,KMT:dita_body:9d93ea57789bb6d5dc41,ORT:dita_body:9b35af33502727cf0c47,0.8662804365158081
8064,16150,KMT:dita_body:3c8bdea9470cdb95fba1,ORT:dita_body:2a9a857c311c86843e2c,0.8662768006324768
2355,25216,KMT:dita_body:8e3711bae3835944f76f,ORT:dita_body:ea609f327f00d648661f,0.8662636876106262
6553,11883,KMT:dita_body:237b0cf3949b679fc033,ORT:dita_body:1ed597e84b34fa596987,0.8662631511688232
2214,10285,KMT:dita_body:dc878a80b82626185ec8,ORT:dita_body:8d76533f4c6b078f5c21,0.8662481307983398
6378,12246,KMT:dita_body:ab0a5937e4db81204778,ORT:dita_body:31fa54f160ff2009e397,0.8662088513374329
4048,13615,KMT:dita_body:cab80059c11b4f809b05,ORT:dita_body:611a871e9b063ebcf61a,0.866187572479248
3823,20534,KMT:dita_body:bcaa8a42f773cb8c3972,ORT:dita_body:fbad4bdf325e590544b1,0.8661861419677734
3823,23379,KMT:dita_body:bcaa8a42f773cb8c3972,ORT:dita_body:c11d86dbb60b58ac64ed,0.8661861419677734
2776,22117,KMT:dita_body:cef8230a095accb75697,ORT:dita_body:fe87ba99a5f1d6c735b1,0.866176187992096
3253,11632,KMT:dita_body:114916858c113666d52b,ORT:dita_body:f2113508ab695ad72eae,0.8661656975746155
2721,27531,KMT:dita_body:8ca753d7e5f193c5c78b,ORT:dita_body:4d599c4a980890c7ddba,0.8661637902259827
4930,11803,KMT:dita_body:a3a024d87f4a0ee84615,ORT:dita_body:09d6cc83ca90a39452c4,0.8661587238311768
4790,9217,KMT:dita_body:00cfee387b72e995aae3,ORT:dita_body:b786a1fee5f17d570167,0.8661509156227112
668,17663,KMT:dita_body:4925046c22ee2bf1ecdc,ORT:dita_body:7e2b4fb1769dc064901a,0.8661485314369202
8006,16300,KMT:dita_body:dad9d28a40190e4cf7a1,ORT:dita_body:75894e92d35a46aa812f,0.8661433458328247
5280,13940,KMT:dita_body:9abfd894770f7bc118a4,ORT:dita_body:6da316a7e02f2871efd6,0.866135835647583
2785,25332,KMT:dita_body:0cc6f425c9461a71c026,ORT:dita_body:0f7e3f2939bd3abbeb07,0.8661338686943054
2559,10110,KMT:dita_body:00ea4ed5e75155208cc8,ORT:dita_body:0d4b165dae4a96a3108d,0.8661312460899353
4734,10015,KMT:dita_body:3eabc80965d765ffa265,ORT:dita_body:ed0026e837f7b8be77fc,0.8661255240440369
5649,25947,KMT:dita_body:7aae410677614605ba34,ORT:dita_body:96015fbfeae4bf611bb8,0.8661213517189026
2085,25410,KMT:dita_body:65146f44a6c2745e2b05,ORT:dita_body:a3e27f42bc805483617a,0.8661198019981384
5603,15149,KMT:dita_body:f3c548411db8f1038d81,ORT:dita_body:92ec4bcf2c4680a3eed4,0.8661187291145325
6851,24678,KMT:dita_body:a3468744f84911b703ba,ORT:dita_body:4fe35c296abf6942275a,0.8661165833473206
6257,11672,KMT:dita_body:d4056a5e641717ca03ad,ORT:dita_body:4a3aad2a17d57fabfc01,0.8661156296730042
3559,8381,KMT:dita_body:b0653038e23062520f42,ORT:dita_body:057288f5c78a524b0710,0.8660836815834045
6297,15980,KMT:dita_body:538641cfa08817a1fad0,ORT:dita_body:9306fbe5dfa779580578,0.8660820126533508
5431,13946,KMT:dita_body:41ec11fd55bfb8376efb,ORT:dita_body:329a0b42ffc60738b6ad,0.8660703301429749
3820,13049,KMT:dita_body:2f2c2bdfe94b963619d4,ORT:dita_body:3820a0547c75b3cab939,0.8660698533058167
6291,13505,KMT:dita_body:fc4db403e551b8ae1398,ORT:dita_body:1dd3a5f0fdd1069dcb63,0.8660616278648376
3717,8887,KMT:dita_body:9dd2966f72d9b3a87dfd,ORT:dita_body:ec95bca78494aa854cd8,0.8660575151443481
5042,9952,KMT:dita_body:a1b0cdc0951c185e3e40,ORT:dita_body:3f332790a84a0491f222,0.8660458922386169
356,18344,KMT:dita_body:4fa503b8f92e2ca63b0e,ORT:dita_body:46d4e8110f515ee50fbc,0.8660414814949036
5097,16147,KMT:dita_body:64c3407eb16895e17946,ORT:dita_body:c1123bc9769120dfba87,0.8660410642623901
3338,17698,KMT:dita_body:f099b627cdba63495974,ORT:dita_body:2be9463f1dac5222ef6d,0.86602383852005
5895,17016,KMT:dita_body:49ee6595b34c6ab9aac1,ORT:dita_body:069d77fd3400a08e5480,0.8660140633583069
3394,17139,KMT:dita_body:3d97f86b652097b950b7,ORT:dita_body:3ae435a4a72b9b1f2a0d,0.8660082817077637
3422,22472,KMT:dita_body:0535fd9d33e4227df8a4,ORT:dita_body:f6eed6a3caa1603e01ba,0.8660050630569458
3580,8697,KMT:dita_body:c58ab7e51ff2ac4b1c0b,ORT:dita_body:2ae182e675638b4b2ba5,0.8659946918487549
4676,26834,KMT:dita_body:d27a74cf4d1158946dad,ORT:dita_body:2e3714afcc7a5fb0a77b,0.8659878969192505
2794,16034,KMT:dita_body:d5a1ebeb0a4d8d993bc4,ORT:dita_body:ff2bc16ee476027305a8,0.8659844398498535
2827,17357,KMT:dita_body:452d335ad43e8647af4f,ORT:dita_body:d3cb055b1662dff46583,0.8659664392471313
3778,11056,KMT:dita_body:226918eed17a2d95f0a2,ORT:dita_body:c5fc5c524e93ca398930,0.8659616112709045
4068,8388,KMT:dita_body:6b46b68e07087c9a97f9,ORT:dita_body:4dc392e3c03996be28c1,0.8659581542015076
2471,10593,KMT:dita_body:05a6eac9df2e2de95258,ORT:dita_body:c648b6dcea4e3e3afc29,0.8659579157829285
5080,12040,KMT:dita_body:b6c90ebeeef5e0fcf060,ORT:dita_body:f5d1f32186524d85c5ee,0.8659576773643494
5674,22329,KMT:dita_body:836ce120cbfa613d2196,ORT:dita_body:19e2661034f75ba37f0e,0.8659144639968872
5228,12811,KMT:dita_body:cf70c7da7d1ac720fda8,ORT:dita_body:d1176435536ed5560722,0.8659141063690186
8064,17846,KMT:dita_body:3c8bdea9470cdb95fba1,ORT:dita_body:a903dbecfa0afeb8fb07,0.8658995628356934
4786,13270,KMT:dita_body:ae9d0c79a25c6ffd0b76,ORT:dita_body:5005013e159bf3190dbc,0.8658894300460815
6351,10969,KMT:dita_body:e0667bdadae6ed11cc7f,ORT:dita_body:c236d1ac7ac28be5ae4d,0.8658825159072876
6273,14903,KMT:dita_body:a0a6426bd221d23c5cab,ORT:dita_body:42484afbc9d8ed5150aa,0.8658774495124817
4004,21010,KMT:dita_body:d6b9c474fafee37e7d4f,ORT:dita_body:6dca89411484ddc08f3d,0.865861713886261
6804,10020,KMT:dita_body:4932c0de177fc0cb1fd5,ORT:dita_body:1edd9db24ee8da60980d,0.8658532500267029
4782,23409,KMT:dita_body:f9f5162b4354b8590878,ORT:dita_body:cfda345a16dce3a441e6,0.8658133149147034
4542,14219,KMT:dita_body:c6c8a019a19fd88ddf4a,ORT:dita_body:d8f8ebee0c3ddc6cdcd3,0.865797221660614
6902,23180,KMT:dita_body:3e3de82d16d2effcaf98,ORT:dita_body:b21ca4e642987b2003a2,0.8657883405685425
4191,24715,KMT:dita_body:71bd4480a5d54269123e,ORT:dita_body:379c578ac472df794057,0.8657808899879456
2584,11208,KMT:dita_body:80365ecc8040d350ce77,ORT:dita_body:f929bf198e9135bbb797,0.8657488822937012
5282,8645,KMT:dita_body:c523d15c0092cef438c9,ORT:dita_body:c98681725241f51886eb,0.8657307624816895
3129,17264,KMT:dita_body:3ebfae0490be8a64ca64,ORT:dita_body:e448fb49872177791d03,0.8657132387161255
3823,21356,KMT:dita_body:bcaa8a42f773cb8c3972,ORT:dita_body:a5ec47bf133b3ab3300f,0.8657010197639465
7217,8676,KMT:dita_body:7f2cef8aa71b47d2d090,ORT:dita_body:9fa2ae1ec711910fc959,0.8656837344169617
856,20854,KMT:dita_body:66cad1a0d53e9ee3fe0c,ORT:dita_body:cfc8be789c53331aef41,0.8656831979751587
1278,23705,KMT:dita_body:8f6fa9eda31391799812,ORT:dita_body:bae6cec1dceb6a9df6c5,0.865682065486908
4520,10867,KMT:dita_body:bb13c296b46618a49e1e,ORT:dita_body:de9f383501a6f13d63f2,0.8656818866729736
3839,12512,KMT:dita_body:b368cb5e8783507a2559,ORT:dita_body:c5926574614bffcfdedd,0.8656770586967468
6902,10130,KMT:dita_body:3e3de82d16d2effcaf98,ORT:dita_body:74908a9a5dc6b9ffb415,0.8656738996505737
862,21136,KMT:dita_body:f3bb8b7eacce7feb9472,ORT:dita_body:838eff3ac81bba1b8206,0.8656560182571411
8250,11684,KMT:dita_body:4f89f7678ce0a5cc3212,ORT:dita_body:993c7986dbb942d57d58,0.8656544089317322
1462,20986,KMT:dita_body:abb43a0111202a78d670,ORT:dita_body:224d84142a951cee1932,0.8656525015830994
6651,24270,KMT:dita_body:765ba82f7376f08e9b43,ORT:dita_body:3253b578ada8376b528d,0.8656497597694397
3408,21100,KMT:dita_body:df2270670215d72e169b,ORT:dita_body:a46453c002a38154a8f9,0.8656363487243652
2082,25996,KMT:dita_body:919b6f8fa82583dedbcc,ORT:dita_body:f324bb428bef10cc3d69,0.8656339645385742
2131,11101,KMT:dita_body:c0e90d2ae33b6327cfd3,ORT:dita_body:ae02b3a2c976fc8500ba,0.865624189376831
3367,19999,KMT:dita_body:1cd416cf1c989f21b8ee,ORT:dita_body:b24e004ee88ec697ab64,0.8656113147735596
2602,23319,KMT:dita_body:392a5257a705acba8eae,ORT:dita_body:02c82ef44c0b7e42aa62,0.8656012415885925
6844,21690,KMT:dita_body:9ad803fa977083157222,ORT:dita_body:29a4c8dc142c4276c581,0.8655999898910522
1693,24853,KMT:dita_body:189019610d57841745c9,ORT:dita_body:ce7d40f99e96a7661885,0.86558997631073
6496,26801,KMT:dita_body:c749758f3db563edd05a,ORT:dita_body:fcc38b3b104682b04650,0.865581750869751
2584,16942,KMT:dita_body:80365ecc8040d350ce77,ORT:dita_body:c5b8d912344d60b85f9b,0.8655582666397095
3685,16589,KMT:dita_body:8ae567ae0104742e3a5b,ORT:dita_body:1f4590297deb49c929c7,0.8655552268028259
3618,19004,KMT:dita_body:53b7bea7c1c074708457,ORT:dita_body:59edf45fc8851bb0c473,0.8655458688735962
5776,9577,KMT:dita_body:dd3cac0b1841bc72f8b4,ORT:dita_body:7621dcf1e4a9466505f3,0.8655393123626709
4782,8783,KMT:dita_body:f9f5162b4354b8590878,ORT:dita_body:a4cd42766ec72ddcd253,0.8655357956886292
3618,18509,KMT:dita_body:53b7bea7c1c074708457,ORT:dita_body:7f1253bf5f0993aac53a,0.8655328750610352
3354,22383,KMT:dita_body:af310649cc3360b74a8e,ORT:dita_body:9bd58583e853d068cb23,0.8655320405960083
