dataset,subset,cluster_id,cluster_size,node_id,file_path,language,source_element_path
KMT,body_en,body_en_cluster_dita_body:526866482ab149f5b47b,16,dita_body:2b7703837b79e6319268,en/KA-03505_EN/ka-03505_paying_an_individual_or_institution_oth_a33c924a.dita,en,en/KA-03505_EN/ka-03505_paying_an_individual_or_institution_oth_a33c924a.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:526866482ab149f5b47b,16,dita_body:9aef8f5d04c6e440257f,en/KA-03505_EN/ka-03505_policy.dita,en,en/KA-03505_EN/ka-03505_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:526866482ab149f5b47b,16,dita_body:dae936c58d64046bacff,en/KA-04446_EN/ka-04446_paying_the_death_benefit_work_tool.dita,en,en/KA-04446_EN/ka-04446_paying_the_death_benefit_work_tool.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:cf0c2bcbbe2359325016,3,dita_body:cf0c2bcbbe2359325016,en/KA-01435_EN/ka-01435_hierarchy_of_payment.dita,en,en/KA-01435_EN/ka-01435_hierarchy_of_payment.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:cf0c2bcbbe2359325016,3,dita_body:e3b4bca0fa44e378dc40,en/KA-01855_EN/ka-01855_is_there_possible_eligibility_to_other__bd0b5a23.dita,en,en/KA-01855_EN/ka-01855_is_there_possible_eligibility_to_other__bd0b5a23.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:cf0c2bcbbe2359325016,3,dita_body:7232423eae62f31a0f98,en/KA-03384_EN/ka-03384_benefits_pensions_and_provisions_that_a_bc959af0.dita,en,en/KA-03384_EN/ka-03384_benefits_pensions_and_provisions_that_a_bc959af0.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:3fbdeff7a8189974837c,2,dita_body:3fbdeff7a8189974837c,en/KA-01441_EN/ka-01441_consent_for_service_canada_to_collect_p_483ea238.dita,en,en/KA-01441_EN/ka-01441_consent_for_service_canada_to_collect_p_483ea238.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:3fbdeff7a8189974837c,2,dita_body:0d0623acb3ba5f25f6f0,en/KA-04389_EN/ka-04389_consent_to_collect_personal_information.dita,en,en/KA-04389_EN/ka-04389_consent_to_collect_personal_information.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9fca4d9d35c4e3be7fbe,2,dita_body:9fca4d9d35c4e3be7fbe,en/KA-01441_EN/ka-01441_letter_from_a_lawyer.dita,en,en/KA-01441_EN/ka-01441_letter_from_a_lawyer.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9fca4d9d35c4e3be7fbe,2,dita_body:9ae74a6ea221ab5d7659,en/KA-01441_EN/ka-01441_validate_a_letter_from_a_lawyer.dita,en,en/KA-01441_EN/ka-01441_validate_a_letter_from_a_lawyer.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9ccc59bed6afe867e7b1,2,dita_body:9ccc59bed6afe867e7b1,en/KA-01441_EN/ka-01441_summary.dita,en,en/KA-01441_EN/ka-01441_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:9ccc59bed6afe867e7b1,2,dita_body:fc55eac3aa40f49b834e,en/KA-01441_EN/ka-01441_what_you_need_to_do.dita,en,en/KA-01441_EN/ka-01441_what_you_need_to_do.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:f3d1a4f9748828203dc5,2,dita_body:f3d1a4f9748828203dc5,en/KA-01453_EN/ka-01453_summary.dita,en,en/KA-01453_EN/ka-01453_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:f3d1a4f9748828203dc5,2,dita_body:8ec57dc7cc35a58b4af7,en/KA-01784_EN/ka-01784_summary.dita,en,en/KA-01784_EN/ka-01784_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:b4ba3333cb3be7bc524c,2,dita_body:b4ba3333cb3be7bc524c,en/KA-01457_EN/ka-01457_summary.dita,en,en/KA-01457_EN/ka-01457_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:b4ba3333cb3be7bc524c,2,dita_body:490c63df625f644b64d3,en/KA-04835_EN/ka-04835_forms.dita,en,en/KA-04835_EN/ka-04835_forms.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:18b3b22b3e4fe32a48d8,2,dita_body:18b3b22b3e4fe32a48d8,en/KA-01459_EN/ka-01459_summary.dita,en,en/KA-01459_EN/ka-01459_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:18b3b22b3e4fe32a48d8,2,dita_body:ecffaba042a4bc725628,en/KA-01642_EN/ka-01642_summary.dita,en,en/KA-01642_EN/ka-01642_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:2e68678017f69d11cb6f,2,dita_body:2e68678017f69d11cb6f,en/KA-01464_EN/ka-01464_summary.dita,en,en/KA-01464_EN/ka-01464_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:2e68678017f69d11cb6f,2,dita_body:013e5994d3fdeab75349,en/KA-01464_EN/ka-01464_what_you_need_to_know.dita,en,en/KA-01464_EN/ka-01464_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:95e7ecf00b9dbf32295e,2,dita_body:95e7ecf00b9dbf32295e,en/KA-01466_EN/ka-01466_definitions.dita,en,en/KA-01466_EN/ka-01466_definitions.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:95e7ecf00b9dbf32295e,2,dita_body:480ad3ef7014e091956a,en/KA-01528_EN/ka-01528_definitions.dita,en,en/KA-01528_EN/ka-01528_definitions.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:3cb12aacdac007b18889,2,dita_body:3cb12aacdac007b18889,en/KA-01466_EN/ka-01466_what_you_need_to_know.dita,en,en/KA-01466_EN/ka-01466_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:3cb12aacdac007b18889,2,dita_body:2643bf17f9a3fc3f3e2f,en/KA-01528_EN/ka-01528_summary.dita,en,en/KA-01528_EN/ka-01528_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c3c18f07c6a31a53da81,2,dita_body:c3c18f07c6a31a53da81,en/KA-01482_EN/ka-01482_cost_of_recovery_exceeds_the_overpayment.dita,en,en/KA-01482_EN/ka-01482_cost_of_recovery_exceeds_the_overpayment.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c3c18f07c6a31a53da81,2,dita_body:af0acbc962e7dfdc754f,en/KA-03382_EN/ka-03382_the_cost_of_recovery_exceeds_the_overpayment.dita,en,en/KA-03382_EN/ka-03382_the_cost_of_recovery_exceeds_the_overpayment.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:cd2f40f69a673997b6ea,2,dita_body:cd2f40f69a673997b6ea,en/KA-01482_EN/ka-01482_glossary.dita,en,en/KA-01482_EN/ka-01482_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:cd2f40f69a673997b6ea,2,dita_body:0719d2858993727e7a64,en/KA-01597_EN/ka-01597_definitions.dita,en,en/KA-01597_EN/ka-01597_definitions.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:2db7bfdaabf5c13ddee1,2,dita_body:2db7bfdaabf5c13ddee1,en/KA-01482_EN/ka-01482_misrepresentation_and_penalties.dita,en,en/KA-01482_EN/ka-01482_misrepresentation_and_penalties.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:2db7bfdaabf5c13ddee1,2,dita_body:d158887123438e6000c7,en/KA-04975_EN/ka-04975_summary.dita,en,en/KA-04975_EN/ka-04975_summary.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:f18934111703b71bf5cc,2,dita_body:f18934111703b71bf5cc,en/KA-01482_EN/ka-01482_remitting_multiple_overpayments.dita,en,en/KA-01482_EN/ka-01482_remitting_multiple_overpayments.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:f18934111703b71bf5cc,2,dita_body:d2a7fb3e69e06d9745e5,en/KA-01597_EN/ka-01597_writing-off_multiple_overpayments.dita,en,en/KA-01597_EN/ka-01597_writing-off_multiple_overpayments.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c08592a20022291d62be,2,dita_body:c08592a20022291d62be,en/KA-01482_EN/ka-01482_reversal_of_remissions.dita,en,en/KA-01482_EN/ka-01482_reversal_of_remissions.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c08592a20022291d62be,2,dita_body:7ca7402ec84e8e0ce719,en/KA-05475_EN/ka-05475_manual_reversals_of_write-offs_or_remissions.dita,en,en/KA-05475_EN/ka-05475_manual_reversals_of_write-offs_or_remissions.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:36f55b9430e32fbbf6bb,3,dita_body:36f55b9430e32fbbf6bb,en/KA-01482_EN/ka-01482_should_you_write-off_the_debt_instead_o_63b1fa3d.dita,en,en/KA-01482_EN/ka-01482_should_you_write-off_the_debt_instead_o_63b1fa3d.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:36f55b9430e32fbbf6bb,3,dita_body:424f70ef6089e1977581,en/KA-01597_EN/ka-01597_what_you_need_to_know.dita,en,en/KA-01597_EN/ka-01597_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:36f55b9430e32fbbf6bb,3,dita_body:81dc09045efbf0ba8c45,en/KA-05475_EN/ka-05475_write-offs.dita,en,en/KA-05475_EN/ka-05475_write-offs.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:256db01351cd35bd5ae1,4,dita_body:256db01351cd35bd5ae1,en/KA-01482_EN/ka-01482_what_you_need_to_know.dita,en,en/KA-01482_EN/ka-01482_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:256db01351cd35bd5ae1,4,dita_body:4f0b6e9c5d92d29e1c22,en/KA-01597_EN/ka-01597_should_you_recommend_a_remission_of_the_76cb0280.dita,en,en/KA-01597_EN/ka-01597_should_you_recommend_a_remission_of_the_76cb0280.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:256db01351cd35bd5ae1,4,dita_body:bd889c6887280ec46586,en/KA-03382_EN/ka-03382_policy.dita,en,en/KA-03382_EN/ka-03382_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:256db01351cd35bd5ae1,4,dita_body:25ddedd237a78e532c94,en/KA-04624_EN/ka-04624_what_you_need_to_know.dita,en,en/KA-04624_EN/ka-04624_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:319cb205da2f27703a66,3,dita_body:319cb205da2f27703a66,en/KA-01498_EN/ka-01498_acceptable_certified_true_copies.dita,en,en/KA-01498_EN/ka-01498_acceptable_certified_true_copies.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:319cb205da2f27703a66,3,dita_body:baa551f56b956b21d44f,en/KA-01498_EN/ka-01498_certified_copies.dita,en,en/KA-01498_EN/ka-01498_certified_copies.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:319cb205da2f27703a66,3,dita_body:5e50b18c4de88ed9f459,en/KA-03294_EN/ka-03294_certified_photocopies_updated.dita,en,en/KA-03294_EN/ka-03294_certified_photocopies_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:74468cf8e0c3cbbb894d,2,dita_body:74468cf8e0c3cbbb894d,en/KA-01499_EN/ka-01499_cancel_payment_frequency_of_a_payable_m_02951021.dita,en,en/KA-01499_EN/ka-01499_cancel_payment_frequency_of_a_payable_m_02951021.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:74468cf8e0c3cbbb894d,2,dita_body:2713c2441a183b6e27c7,en/KA-01499_EN/ka-01499_revert_payment_frequency_of_a_payable_to_monthly.dita,en,en/KA-01499_EN/ka-01499_revert_payment_frequency_of_a_payable_to_monthly.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:7ad06367bdd0010e1133,2,dita_body:7ad06367bdd0010e1133,en/KA-01500_EN/ka-01500_oas_time_bar_provision_and_common-law_a_929f470b.dita,en,en/KA-01500_EN/ka-01500_oas_time_bar_provision_and_common-law_a_929f470b.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:7ad06367bdd0010e1133,2,dita_body:2a6b398ec11433e3ef91,en/KA-03379_EN/ka-03379_oas_time_bar_provision_and_common-law_a_929f470b.dita,en,en/KA-03379_EN/ka-03379_oas_time_bar_provision_and_common-law_a_929f470b.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:1b1bff6e0d731b1ca16b,3,dita_body:ea990217ca974ea5bd46,en/KA-01500_EN/ka-01500_recovery_after_april_1_1994.dita,en,en/KA-01500_EN/ka-01500_recovery_after_april_1_1994.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:1b1bff6e0d731b1ca16b,3,dita_body:1b1bff6e0d731b1ca16b,en/KA-01500_EN/ka-01500_recovery_before_april_1_1994.dita,en,en/KA-01500_EN/ka-01500_recovery_before_april_1_1994.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:1b1bff6e0d731b1ca16b,3,dita_body:3c3eae8417b1c8da3089,en/KA-01731_EN/ka-01731_partial_remission_of_debts_as_a_result__73faad4f.dita,en,en/KA-01731_EN/ka-01731_partial_remission_of_debts_as_a_result__73faad4f.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:13071158cd345109c87d,en/KA-01506_EN/ka-01506_reconsiderations_and_appeals_of_overpayment.dita,en,en/KA-01506_EN/ka-01506_reconsiderations_and_appeals_of_overpayment.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:612dba0f52271c2281a2,en/KA-01689_EN/ka-01689_reconsideration_and_appeal.dita,en,en/KA-01689_EN/ka-01689_reconsideration_and_appeal.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:c4eca53fd41da51248c6,en/KA-01718_EN/ka-01718_is_the_client_requesting_reconsideratio_ca37a2c3.dita,en,en/KA-01718_EN/ka-01718_is_the_client_requesting_reconsideratio_ca37a2c3.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:478b6ef07a85af3f760b,en/KA-01718_EN/ka-01718_is_the_reconsideration_related_to_a_dec_7bcd02a2.dita,en,en/KA-01718_EN/ka-01718_is_the_reconsideration_related_to_a_dec_7bcd02a2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:d26e709c42049158d10d,en/KA-02368_EN/ka-02368_is_the_debtor_requesting_a_reconsiderat_914c0342.dita,en,en/KA-02368_EN/ka-02368_is_the_debtor_requesting_a_reconsiderat_914c0342.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:9faf57b840504376a556,en/KA-03298_EN/ka-03298_reconsiderations_and_appeals.dita,en,en/KA-03298_EN/ka-03298_reconsiderations_and_appeals.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:6818fe6506fb86eed093,en/KA-03308_EN/ka-03308_reconsideration_and_appeals_where_penal_506540c1.dita,en,en/KA-03308_EN/ka-03308_reconsideration_and_appeals_where_penal_506540c1.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:612dba0f52271c2281a2,8,dita_body:e7b8c5e0e543bde686dd,en/KA-05023_EN/ka-05023_what_you_need_to_know.dita,en,en/KA-05023_EN/ka-05023_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:0a92fb5d90503a461d3a,2,dita_body:0a92fb5d90503a461d3a,en/KA-01524_EN/ka-01524_correct_the_client_account_and_calculat_fe4e0b20.dita,en,en/KA-01524_EN/ka-01524_correct_the_client_account_and_calculat_fe4e0b20.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:0a92fb5d90503a461d3a,2,dita_body:cf113862f27dac8ba77a,en/KA-01524_EN/ka-01524_what_you_need_to_know_3.dita,en,en/KA-01524_EN/ka-01524_what_you_need_to_know_3.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:127277a0a2be97ede12d,5,dita_body:127277a0a2be97ede12d,en/KA-01524_EN/ka-01524_cross-program_recovery.dita,en,en/KA-01524_EN/ka-01524_cross-program_recovery.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:127277a0a2be97ede12d,5,dita_body:a057a8c61e4bb8fc48c5,en/KA-02368_EN/ka-02368_does_another_program_have_an_existing_o_69b68a7f.dita,en,en/KA-02368_EN/ka-02368_does_another_program_have_an_existing_o_69b68a7f.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:127277a0a2be97ede12d,5,dita_body:2846c89d215c29676f84,en/KA-03195_EN/ka-03195_what_you_need_to_know.dita,en,en/KA-03195_EN/ka-03195_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:127277a0a2be97ede12d,5,dita_body:f9ac52568114347ab2f9,en/KA-03380_EN/ka-03380_program_recoverysame_program_and_cross_program.dita,en,en/KA-03380_EN/ka-03380_program_recoverysame_program_and_cross_program.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:127277a0a2be97ede12d,5,dita_body:9a98c00aab51ba355e1f,en/KA-05622_EN/ka-05622_funds_availablecommunication_workflow_work_tool.dita,en,en/KA-05622_EN/ka-05622_funds_availablecommunication_workflow_work_tool.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:47b2d8275169a84610f5,2,dita_body:47b2d8275169a84610f5,en/KA-01524_EN/ka-01524_glossary.dita,en,en/KA-01524_EN/ka-01524_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:47b2d8275169a84610f5,2,dita_body:ad08ba22dfd38ed7bfec,en/KA-04567_EN/ka-04567_glossary.dita,en,en/KA-04567_EN/ka-04567_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:f0870cb79afc015c5e9f,3,dita_body:f0870cb79afc015c5e9f,en/KA-01524_EN/ka-01524_notify_the_debtor_or_legal_representati_06ea07f3.dita,en,en/KA-01524_EN/ka-01524_notify_the_debtor_or_legal_representati_06ea07f3.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:f0870cb79afc015c5e9f,3,dita_body:01ce8f38c23de2e9876b,en/KA-01524_EN/ka-01524_notify_the_debtor_or_legal_representati_06ea07f3_2.dita,en,en/KA-01524_EN/ka-01524_notify_the_debtor_or_legal_representati_06ea07f3_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:f0870cb79afc015c5e9f,3,dita_body:902e9cdd7852b129a4a5,en/KA-01524_EN/ka-01524_notifying_the_debtor_or_legal_represent_ba12208f.dita,en,en/KA-01524_EN/ka-01524_notifying_the_debtor_or_legal_represent_ba12208f.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:385b54939cc51e337e1d,4,dita_body:385b54939cc51e337e1d,en/KA-01524_EN/ka-01524_overpayment_adjustments.dita,en,en/KA-01524_EN/ka-01524_overpayment_adjustments.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:385b54939cc51e337e1d,4,dita_body:b9ae6a8ddccc0e503c82,en/KA-01524_EN/ka-01524_overpayment_adjustments_2.dita,en,en/KA-01524_EN/ka-01524_overpayment_adjustments_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:385b54939cc51e337e1d,4,dita_body:1f0f89382a189d322ef1,en/KA-01970_EN/ka-01970_overpayment_adjustments_updated.dita,en,en/KA-01970_EN/ka-01970_overpayment_adjustments_updated.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:385b54939cc51e337e1d,4,dita_body:e529b61495f073d6ffd7,en/KA-01970_EN/ka-01970_overpayment_adjustments_updated_2.dita,en,en/KA-01970_EN/ka-01970_overpayment_adjustments_updated_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:55d6e6627c36dd7bff06,2,dita_body:55d6e6627c36dd7bff06,en/KA-01524_EN/ka-01524_priority_of_withholds.dita,en,en/KA-01524_EN/ka-01524_priority_of_withholds.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:55d6e6627c36dd7bff06,2,dita_body:c51d3d83f2f5fe2cf0b2,en/KA-01524_EN/ka-01524_priority_of_withholds_2.dita,en,en/KA-01524_EN/ka-01524_priority_of_withholds_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:c6d448caf9c619e59ca7,4,dita_body:c6d448caf9c619e59ca7,en/KA-01524_EN/ka-01524_recover_an_overpayment_from_an_active_account.dita,en,en/KA-01524_EN/ka-01524_recover_an_overpayment_from_an_active_account.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:c6d448caf9c619e59ca7,4,dita_body:9f2e16064be6a8b9e97f,en/KA-01524_EN/ka-01524_recover_an_overpayment_on_an_active_account.dita,en,en/KA-01524_EN/ka-01524_recover_an_overpayment_on_an_active_account.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:c6d448caf9c619e59ca7,4,dita_body:25a9366851cd47c82602,en/KA-04572_EN/ka-04572_review_the_account_for_overpayments.dita,en,en/KA-04572_EN/ka-04572_review_the_account_for_overpayments.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:c6d448caf9c619e59ca7,4,dita_body:d525cc607ae66680c8dd,en/KA-04831_EN/ka-04831_current_manual_process.dita,en,en/KA-04831_EN/ka-04831_current_manual_process.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:8acfd6d81524daddc181,2,dita_body:8acfd6d81524daddc181,en/KA-01524_EN/ka-01524_recover_an_overpayment_on_an_inactive_account.dita,en,en/KA-01524_EN/ka-01524_recover_an_overpayment_on_an_inactive_account.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:8acfd6d81524daddc181,2,dita_body:11dfff4c85e73a1431f3,en/KA-01524_EN/ka-01524_recover_an_overpayment_on_an_inactive_account_2.dita,en,en/KA-01524_EN/ka-01524_recover_an_overpayment_on_an_inactive_account_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:d13b16fd19414b70ba7d,4,dita_body:d13b16fd19414b70ba7d,en/KA-01524_EN/ka-01524_recovery_of_an_overpayment_on_an_active_account_2.dita,en,en/KA-01524_EN/ka-01524_recovery_of_an_overpayment_on_an_active_account_2.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:d13b16fd19414b70ba7d,4,dita_body:268684e8b32576f8b95e,en/KA-01524_EN/ka-01524_recovery_of_an_overpayment_on_an_active_account_3.dita,en,en/KA-01524_EN/ka-01524_recovery_of_an_overpayment_on_an_active_account_3.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:d13b16fd19414b70ba7d,4,dita_body:017e5f0af169f8ba0f37,en/KA-02255_EN/ka-02255_is_the_recovery_rate_andor_start_date_c_4122fa6e.dita,en,en/KA-02255_EN/ka-02255_is_the_recovery_rate_andor_start_date_c_4122fa6e.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:d13b16fd19414b70ba7d,4,dita_body:70ec30ec759f5dbf9028,en/KA-03380_EN/ka-03380_recovery_rates_for_active_accounts.dita,en,en/KA-03380_EN/ka-03380_recovery_rates_for_active_accounts.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:769be092dbdfb5d96cd3,2,dita_body:769be092dbdfb5d96cd3,en/KA-01524_EN/ka-01524_recovery_of_an_overpayment_on_an_inacti_1402ee33.dita,en,en/KA-01524_EN/ka-01524_recovery_of_an_overpayment_on_an_inacti_1402ee33.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:769be092dbdfb5d96cd3,2,dita_body:5faf4d478e9f08dde74a,en/KA-05654_EN/ka-05654_whats_new.dita,en,en/KA-05654_EN/ka-05654_whats_new.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:92a353b46abb4fba8c01,3,dita_body:92a353b46abb4fba8c01,en/KA-01533_EN/ka-01533_disclosureprepare_and_send_a_referral_p_009c6fd9.dita,en,en/KA-01533_EN/ka-01533_disclosureprepare_and_send_a_referral_p_009c6fd9.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:92a353b46abb4fba8c01,3,dita_body:b3476b35231d7bec5d5f,en/KA-01533_EN/ka-01533_prepare_and_send_a_referral_package_to__03f39d5c.dita,en,en/KA-01533_EN/ka-01533_prepare_and_send_a_referral_package_to__03f39d5c.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:92a353b46abb4fba8c01,3,dita_body:bdea2c047d409ac21769,en/KA-05530_EN/ka-05530_disclosureprepare_and_send_a_referral_t_220b03bc.dita,en,en/KA-05530_EN/ka-05530_disclosureprepare_and_send_a_referral_t_220b03bc.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1c7418b3ae488ea03f8a,2,dita_body:1c7418b3ae488ea03f8a,en/KA-01533_EN/ka-01533_exceptions_and_special_cases.dita,en,en/KA-01533_EN/ka-01533_exceptions_and_special_cases.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:1c7418b3ae488ea03f8a,2,dita_body:a49f85a9b8fb080cddf0,en/KA-05530_EN/ka-05530_exceptions_and_special_cases.dita,en,en/KA-05530_EN/ka-05530_exceptions_and_special_cases.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:144209efaa3a2e4a5fd2,2,dita_body:144209efaa3a2e4a5fd2,en/KA-01533_EN/ka-01533_file_review_and_actions_required_before_9ac6d7f2.dita,en,en/KA-01533_EN/ka-01533_file_review_and_actions_required_before_9ac6d7f2.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:144209efaa3a2e4a5fd2,2,dita_body:abbbd7a080e1c562ea93,en/KA-05530_EN/ka-05530_file_review_and_actions_required_before_43b18905.dita,en,en/KA-05530_EN/ka-05530_file_review_and_actions_required_before_43b18905.dita#/taskbody
KMT,body_en,body_en_cluster_dita_body:05b4f1c27bbbc86c3087,2,dita_body:05b4f1c27bbbc86c3087,en/KA-01533_EN/ka-01533_glossary.dita,en,en/KA-01533_EN/ka-01533_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:05b4f1c27bbbc86c3087,2,dita_body:adc61bdfd6a326c6ea4b,en/KA-05530_EN/ka-05530_glossary.dita,en,en/KA-05530_EN/ka-05530_glossary.dita#/refbody
KMT,body_en,body_en_cluster_dita_body:354c17979d1a513198c3,2,dita_body:354c17979d1a513198c3,en/KA-01533_EN/ka-01533_have_you_received_undeliverable_mail_or_ce630998.dita,en,en/KA-01533_EN/ka-01533_have_you_received_undeliverable_mail_or_ce630998.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:354c17979d1a513198c3,2,dita_body:d38412c3cdf364ce1700,en/KA-05530_EN/ka-05530_have_you_received_undeliverable_mail_or_ce630998.dita,en,en/KA-05530_EN/ka-05530_have_you_received_undeliverable_mail_or_ce630998.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:77d253b88ed0c7e4daa9,2,dita_body:77d253b88ed0c7e4daa9,en/KA-01533_EN/ka-01533_informant_leads_third_party_complaints.dita,en,en/KA-01533_EN/ka-01533_informant_leads_third_party_complaints.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:77d253b88ed0c7e4daa9,2,dita_body:a37aa0cd04a4b6e7bfd9,en/KA-03329_EN/ka-03329_policy.dita,en,en/KA-03329_EN/ka-03329_policy.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:8141302193c24e9d9512,6,dita_body:8141302193c24e9d9512,en/KA-01533_EN/ka-01533_what_you_need_to_know.dita,en,en/KA-01533_EN/ka-01533_what_you_need_to_know.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:8141302193c24e9d9512,6,dita_body:bb587836c269ca5f1e38,en/KA-02024_EN/ka-02024_administrative_investigations_and_clien_26c6613b.dita,en,en/KA-02024_EN/ka-02024_administrative_investigations_and_clien_26c6613b.dita#/conbody
KMT,body_en,body_en_cluster_dita_body:8141302193c24e9d9512,6,dita_body:78b42249bf084ab863e3,en/KA-03297_EN/ka-03297_policy.dita,en,en/KA-03297_EN/ka-03297_policy.dita#/conbody
