item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score
8132,9387,dita_body:074dc2d05e2acbf77218,dita_body:6e016e700f0c77f71a44,0.76312255859375,0.9849636
329,5178,dita_body:53954ced619720edff42,dita_body:ea8ce665a6bd291f30f1,0.7631117105484009,0.4344552
5447,8568,dita_body:9c312c52756283c684be,dita_body:f3fa23626a16e0333dcb,0.76310795545578,0.5416518
5052,5058,dita_body:a1b357380058e36eb90c,dita_body:7ba3272c5e8e896517f7,0.7631065249443054,0.8145095
1999,2004,dita_body:0002af73d56c660bd875,dita_body:b5f25f1182051d347625,0.7631052732467651,0.9810248
8255,9189,dita_body:783abb6456625f09c527,dita_body:835a837f9f0ae2843e83,0.7631043791770935,0.9927453
7356,7543,dita_body:d83234f894f1442140eb,dita_body:eb1ab0d7465bae9b3693,0.7630976438522339,0.980293
1414,1438,dita_body:a9b52a7bcb82b0d9eeee,dita_body:cdeb0faef4b77a8e32e2,0.7630959153175354,0.9792197
8607,8631,dita_body:f4311a105af7e0a2149f,dita_body:8412cc00fdee0d58ac6b,0.7630941271781921,0.93557984
5287,5759,dita_body:a51b46243b3c182a0bb4,dita_body:5165f709150f5b27dd26,0.763092577457428,0.8602329
9620,10305,dita_body:8f405c9ad4b856acc1fb,dita_body:ad42ba6a8d83b0cfb6dd,0.7630785703659058,0.9972282
8172,8242,dita_body:7742de32bca51ab77f03,dita_body:ff538433f9d29184e667,0.7630695700645447,0.9925124
8707,10341,dita_body:98fa41fccc7b61eb86be,dita_body:b158347d385b4e35cebe,0.7630594372749329,0.085000455
8256,8310,dita_body:21fd83b4afb8b1338278,dita_body:1eacbaf6220f830bc7d7,0.7630432844161987,0.9969296
8282,9204,dita_body:0d826201e19a13416425,dita_body:5cddc83089c90b5c857e,0.763034999370575,0.9911949
3611,3790,dita_body:b774c607d2fc116ded96,dita_body:e6a0eb75af27dc2bc4b7,0.763030469417572,0.9759335
3348,10219,dita_body:334d7ed1d9815ac3e835,dita_body:26289103178491b53475,0.763025164604187,0.9893064
199,1642,dita_body:2bf32a1914794d2a2224,dita_body:2cbd7663890f9b890686,0.763024091720581,0.99789286
4877,5912,dita_body:a82871b0185538c47acb,dita_body:9d0ee2d9ed3929b80773,0.7630208134651184,0.3978737
8509,9595,dita_body:76a9351087d78bfa77ce,dita_body:c7ce21d6627e76b1aba0,0.7630194425582886,0.30193633
5781,7986,dita_body:19309e2f9143aee11cbf,dita_body:d406a9fe53e1b0bb8f2b,0.7630143761634827,0.18708126
7276,7859,dita_body:7b4f556609f33f496dc0,dita_body:3b7aecb664af62d163f4,0.7630095481872559,0.9426181
1535,4239,dita_body:cbe828c502acfde4c9a9,dita_body:c806cb9aca0dfe2f11cb,0.7630073428153992,0.18995845
3241,4538,dita_body:d52a29ba1b5530ab8894,dita_body:0d3846d4057f1989b666,0.7630067467689514,0.9966526
9213,9873,dita_body:49efce631605f9deebf0,dita_body:0c013e24aad36ec6ec33,0.7629995942115784,0.0074617453
7569,7621,dita_body:01ae582aa97dce3440e5,dita_body:d23d0a938180dae0886f,0.7629972696304321,0.99753076
124,347,dita_body:4595af8fcd35d06be1f9,dita_body:cedd1ebacb9e25221c9d,0.7629963755607605,0.94186467
4738,4742,dita_body:90a4dc7e8937021e1ee9,dita_body:0829cc49b83b5367474d,0.7629956603050232,0.99223375
7690,7823,dita_body:e699ed43bc1437cfe5ff,dita_body:f496dbeaee802364bc17,0.7629948258399963,0.9503181
5773,7124,dita_body:569f0951e15a53a6290b,dita_body:f503d3e6961fd0584b0f,0.7629921436309814,0.7837926
3461,6104,dita_body:02e0ba1394db0ad884e4,dita_body:12c1c55e7ec20daece7b,0.7629891037940979,0.99119496
7296,7300,dita_body:633388dca5db0d099f3f,dita_body:da4b14263544a700095e,0.762982189655304,0.7787427
8163,9309,dita_body:b59510d0345e54a4a964,dita_body:5e19a811c26291958bb5,0.7629743814468384,0.9530511
3552,4235,dita_body:73c89f9dabe0ac871851,dita_body:586daf34925e6b8a00af,0.7629711031913757,0.9681917
5045,6046,dita_body:f4ef380a227ec207ed98,dita_body:035848c4223994bd1cce,0.7629706859588623,0.9677432
9486,9507,dita_body:8ce2c92546b5b1edd5f7,dita_body:3c8b9c0fbe6920369128,0.7629700303077698,0.99268144
4673,5145,dita_body:b98fafff10b53cb5cb3f,dita_body:cee171a2a542866efa94,0.7629683017730713,0.948637
2481,3240,dita_body:0c66468342914d07523e,dita_body:6c38a4485c2c22587df5,0.7629660367965698,0.009546406
9076,9275,dita_body:4c44dd65e0544bd38927,dita_body:65a12b41bc21ec949d6d,0.7629659175872803,0.9989522
3685,4523,dita_body:a995d9a134787cca8bbf,dita_body:98315de1479eccb9e12b,0.762964129447937,0.88428414
3709,4523,dita_body:b4c92c3accd764d8acf9,dita_body:98315de1479eccb9e12b,0.762964129447937,0.88428414
7064,9425,dita_body:573c6e1af56ac386ac55,dita_body:1ec37c78eba8692a02a6,0.7629621624946594,0.09572004
180,2223,dita_body:1cb55e2dc85dee3fca51,dita_body:3fd8dc1cea3e432ae5fa,0.7629584670066833,0.9002857
5106,5263,dita_body:ef998b70490d3ac3513e,dita_body:933243620f1846585c23,0.7629539966583252,0.99919736
3348,3354,dita_body:334d7ed1d9815ac3e835,dita_body:38d1f80ce4b4eb5fd05f,0.7629527449607849,0.008958277
4024,7100,dita_body:d96e8f5b559539748876,dita_body:064e7e4466411c7dc1ce,0.7629445791244507,0.9953409
216,217,dita_body:170295a5b978b2e7f2eb,dita_body:4d36138728816ab0a37a,0.7629421353340149,0.99977463
199,1528,dita_body:2bf32a1914794d2a2224,dita_body:9860b299809c112c8444,0.7629360556602478,0.9341261
9183,9546,dita_body:67260333017249e01fac,dita_body:c265fcbf324de8482d70,0.7629325985908508,0.9904432
2583,2739,dita_body:6f012a40e0e44ab89c07,dita_body:6d9567ca774157c99560,0.7629227638244629,0.64340746
3626,9795,dita_body:1eb52a8bef8f045027f4,dita_body:aee5dc2ee6e336b3c739,0.7629201412200928,0.604145
3518,3652,dita_body:e2602ad9d4ceb7053343,dita_body:736e74cff1a5e48b4d9c,0.76291424036026,0.9574798
2226,5237,dita_body:ee204006c483edd03a03,dita_body:a15d9652fa51148e8f03,0.7629072070121765,0.9958009
8176,9887,dita_body:8746f0a64ae7d1769ee2,dita_body:42f85214330192364de8,0.7629071474075317,0.99630094
5372,10252,dita_body:26337386bddb87b97b3f,dita_body:8155f07521ba44beabf1,0.7629053592681885,0.9950011
3354,9416,dita_body:38d1f80ce4b4eb5fd05f,dita_body:76c95c28d253e1636fbc,0.7629050612449646,0.5632525
9431,9533,dita_body:ff25025ad0735dfaac80,dita_body:7fda8d72701c5df34f4e,0.7629036903381348,0.9869978
547,6635,dita_body:47608d36721c2093b76d,dita_body:fbc9b7270018f58fda81,0.7629027962684631,0.35378617
9402,9546,dita_body:37bb81296fb90b3f92b6,dita_body:c265fcbf324de8482d70,0.762902021408081,0.7635901
5736,10109,dita_body:22c96d4e9eb99826c637,dita_body:987b11390d2159ea6009,0.7628965377807617,0.9470808
9227,9478,dita_body:73b3cc01747c5ccf5b5b,dita_body:6ce0face220644246097,0.7628923654556274,0.9783395
559,1521,dita_body:4f3d2b250bd1bc6cd8fe,dita_body:f04f274d786169e7c1e6,0.7628721594810486,0.9774152
8832,10065,dita_body:6e12eecbca2635c76806,dita_body:c3c6b3f48cb88897e790,0.7628704905509949,0.9914546
8338,10152,dita_body:468492248a3236ed2c35,dita_body:3ad197f85824f8b99c65,0.7628623843193054,0.16711341
733,2022,dita_body:c7654f5aa01ab6f2f4d6,dita_body:8590507999476ad801e3,0.7628617286682129,0.0773553
7360,7569,dita_body:45f23e249ba6a3897f83,dita_body:01ae582aa97dce3440e5,0.7628570795059204,0.9910793
9652,9678,dita_body:f628aafa4c34c8e2e5cc,dita_body:b09367e866b2dd2ce6dd,0.7628562450408936,0.99597937
7323,7533,dita_body:801e6bf7f7cf42f060f4,dita_body:aacf94b58012d6414346,0.7628539800643921,0.83300334
3949,8655,dita_body:a51fe3be98b7ffbeeee9,dita_body:4395767037b9816ac9c1,0.7628520727157593,0.6489551
7527,7643,dita_body:44b9279abd410ac8344d,dita_body:6b6dd2c50e8fa8a2b965,0.7628491520881653,0.99754983
3808,3811,dita_body:3b5d0e8eb95a640680eb,dita_body:0b63a747549fcf27cc1f,0.7628426551818848,0.9108826
4805,4809,dita_body:758774c1aff04709fd91,dita_body:6575b2971682f938f6ed,0.7628422975540161,0.78902805
7396,7617,dita_body:4678179809b37b57f89c,dita_body:34faf9d59ef1438c5dd0,0.7628394961357117,0.83095473
3781,4445,dita_body:2116f6e0cecd6c435a81,dita_body:fc02bd02bdfd8c4c4dc1,0.7628346085548401,0.99685985
4584,8484,dita_body:673fafc8b6593e0bfdf1,dita_body:1ca7aa5bf3e361c6735a,0.7628333568572998,0.9891001
1252,9543,dita_body:d6cb745bb054121050a2,dita_body:f5154b01603374bc95dd,0.7628264427185059,0.4001948
6068,10118,dita_body:a0497b9d246864e6b2a7,dita_body:7766ddc17df0f86ac136,0.7628223299980164,0.068792515
1954,3940,dita_body:928f1345577c581b44b3,dita_body:7a4abc8f1303760e5063,0.7628185749053955,0.3195644
7975,9213,dita_body:d6f86b464598b53603a1,dita_body:49efce631605f9deebf0,0.7628169655799866,0.16470091
5987,9052,dita_body:7c7cd3b43f4a9fc35b02,dita_body:6148f8bdc720393746a9,0.7628145813941956,0.98269516
9255,9779,dita_body:5bb86988a9c080628c8e,dita_body:1f1a0414d3156ef27526,0.7628116607666016,0.9938813
208,4648,dita_body:e65574e244c18a5ed903,dita_body:38996819d91e68f6ccc7,0.7628019452095032,0.9834202
1520,1620,dita_body:956e58fb2b47e1ff1a37,dita_body:de2e59dca3e0cc90e739,0.7627972960472107,0.8528361
9707,9987,dita_body:1ef727bcce2625e5b9fc,dita_body:af5131cb6f746695a472,0.7627960443496704,0.964377
4879,5331,dita_body:a22e653ad0ff8cbf336e,dita_body:b4f9f6ffab00496d20fc,0.7627801299095154,0.99596256
2092,7062,dita_body:49de3c6d45c25e5b9b31,dita_body:c9ddb7c1325cf063f7ff,0.7627769708633423,0.9972762
7254,7839,dita_body:16c5aa7e854037d7428a,dita_body:0fcb9c8f4a6e14972ca7,0.7627742290496826,0.98760116
9199,10196,dita_body:5f1a0de4286a2d76e223,dita_body:7a5e5bcc8f75aa1e7b43,0.7627737522125244,0.9979013
1979,9546,dita_body:439d88a258749e1eb1a2,dita_body:c265fcbf324de8482d70,0.7627708911895752,0.07549568
5,664,dita_body:92dbecab73cc21b3755a,dita_body:ff4bbdd41f268eb9a607,0.7627694606781006,0.9976586
2797,4503,dita_body:a037b869f282d2bf7547,dita_body:2659b13099b90afaedcf,0.7627676129341125,0.9808983
3552,4212,dita_body:73c89f9dabe0ac871851,dita_body:66624b04bb49c3452e2d,0.7627607583999634,0.97712374
7259,7744,dita_body:bce3fcb4fb87f7a9f238,dita_body:34d79fbab6a5b7535746,0.7627430558204651,0.9984905
117,9910,dita_body:4f4edf3ea4473e1d0c1d,dita_body:a4d6baf3a996c3dfe5e5,0.7627427577972412,0.94359934
6136,7171,dita_body:fec052f3eac0fe41224e,dita_body:23fd787a3fa2a9920973,0.762738823890686,0.18486038
3734,5095,dita_body:29c9933cfd9beba47a55,dita_body:0daff2381eefbd4dd706,0.7627313137054443,0.95783603
6763,6771,dita_body:1bc5db192e3cdedc1d9a,dita_body:e8a2f54232755d0ecd22,0.7627255916595459,0.99531305
2275,8556,dita_body:2b3e547827ae315d6936,dita_body:de03af0d1c31c71f56b0,0.7627236843109131,0.89399993
6687,7818,dita_body:c9863c5eadcd984c4058,dita_body:69d303854d36291f09f9,0.7627172470092773,0.31370002
364,5907,dita_body:4e18d9da97e4d8cd6fbd,dita_body:4ca848f536bb8555aa83,0.7627112865447998,0.07344379
919,2021,dita_body:26295152356ed6889845,dita_body:6586876ce2ed085bb632,0.762707531452179,0.82078785
8291,9688,dita_body:c13d863165fb94fe23d4,dita_body:ae1b3824621522923149,0.7627027630805969,0.9987841
7614,7616,dita_body:7b14cb2834c9a91edeaf,dita_body:c01501c7c5aa0f536309,0.7627026438713074,0.99914783
3670,6317,dita_body:5b98de1dd5f9f3dceca1,dita_body:463a24008bfa282aa05e,0.7627003192901611,0.24972402
9223,9560,dita_body:b6925a1cc3e46cabdb76,dita_body:e263cb3030d611adba00,0.7626985907554626,0.9976767
698,6449,dita_body:bad1ac92b4d86e7f2b45,dita_body:895887d3aacd0a057b71,0.7626961469650269,0.99895185
7550,7687,dita_body:4502d5bf66ce219fdcbf,dita_body:1ea1db3ddb8693b12092,0.7626917958259583,0.9998178
216,4527,dita_body:170295a5b978b2e7f2eb,dita_body:64cfdc74fd0fa6af1f90,0.7626861929893494,0.997712
3182,3183,dita_body:1e433525fc02dec6e468,dita_body:a70828c96a1da89c6aeb,0.7626853585243225,0.99906486
3350,3510,dita_body:caceebd1852ba36e28ce,dita_body:8539c248f5ae23d0f91c,0.7626842856407166,0.022475384
595,9601,dita_body:34970230ad51bf04807f,dita_body:c10e9658bb0352c9ee24,0.7626820206642151,0.049221087
5904,5910,dita_body:7e780ef8fdf5561df2b7,dita_body:732ec167c44a0b0fecd1,0.7626774311065674,0.99491984
8314,9238,dita_body:3a6e131f1be9e2f46b31,dita_body:f45e496eae6e18d825df,0.7626739144325256,0.9996209
9124,9364,dita_body:120d0fd33004e15b0707,dita_body:bbde806cd8d5646e5aaf,0.7626696228981018,0.99775916
1726,6892,dita_body:a422ec97bdb7a028650f,dita_body:860fab556d89c9a1c83c,0.7626677751541138,0.3479823
208,1955,dita_body:e65574e244c18a5ed903,dita_body:afa3339d8062ee8a76d7,0.7626636028289795,0.9230679
1303,6735,dita_body:fc12666950d41b7ccc3b,dita_body:a0edf65f8c7c07deae7f,0.7626603245735168,0.0020930376
388,10208,dita_body:a8eabefebfa5880dd656,dita_body:ee9b278959d4c749b790,0.7626598477363586,0.9991166
494,4525,dita_body:598db6f8e2782bfcc0fd,dita_body:d13b0e40beab066ad810,0.7626533508300781,0.99876213
484,784,dita_body:3eae51fb5a33da4f0b49,dita_body:bf6992d4d14d86d3f744,0.7626523971557617,0.95596
8175,9887,dita_body:c363d602c2e511fe1b16,dita_body:42f85214330192364de8,0.7626511454582214,0.9968754
3356,3358,dita_body:5c5f121c7b610a3b4659,dita_body:00d8e9f688efe70a4c4c,0.7626440525054932,0.987743
6760,6763,dita_body:b115c6cd31fd205c3956,dita_body:1bc5db192e3cdedc1d9a,0.7626429796218872,0.99577403
7655,7662,dita_body:721188f9792ed81255ef,dita_body:e842b8f2283ee7baf4f8,0.7626385688781738,0.6226713
6596,6920,dita_body:21062f57064d53aa2365,dita_body:d18b2e2b0561f7941ca7,0.7626363635063171,0.9935075
263,1660,dita_body:997a13bfad7ce54af668,dita_body:40ff6085242da4b64397,0.7626352906227112,0.041881397
3734,4576,dita_body:29c9933cfd9beba47a55,dita_body:06d630f4cfaf0e5c89cf,0.7626151442527771,0.83542705
9164,9216,dita_body:04ae2c095e8684d60e14,dita_body:3f6c24ea58fdb03593d8,0.7626149654388428,0.9954269
7392,7404,dita_body:8e8564d4af6da1869adf,dita_body:2cbed8229ed259c352e6,0.7626147270202637,0.95956516
2015,5882,dita_body:1a16ef5028ce737af6f6,dita_body:023c063a6c1f26f2b9d8,0.7626134157180786,0.99494725
3781,4759,dita_body:2116f6e0cecd6c435a81,dita_body:f5d5e939f089329d74d3,0.7626084685325623,0.95432526
4535,8494,dita_body:3ce2f14db47a2ddb0378,dita_body:791a38bcf24ea56c2982,0.7626039385795593,0.9950628
4117,4119,dita_body:50a206174de658040ae2,dita_body:37e78c6abf956d90a6de,0.7626035213470459,0.9974178
7558,7788,dita_body:d280f934a43984358fc8,dita_body:d3d0f68b2b91ad75b340,0.7626029253005981,0.99628097
2761,5768,dita_body:f663e2aa3ef1b71bd8fb,dita_body:94e539cb9cc3b8de638f,0.7626028656959534,0.9950445
1521,2446,dita_body:f04f274d786169e7c1e6,dita_body:62ecb8c79ddc566b32b6,0.7626024484634399,0.79515487
4546,4680,dita_body:671abbb9ba2004715abe,dita_body:d9a9438c0a6718d260f3,0.7625907063484192,0.17420419
1916,3100,dita_body:28d36a23c28fec7aba77,dita_body:6a1550005eeb64d1dcf3,0.7625889182090759,0.635241
1699,6984,dita_body:2a828af54b5d18577ca6,dita_body:b3dc29e98843292e4a29,0.7625881433486938,0.9370037
495,2579,dita_body:ce3c510a7e457eb4ef52,dita_body:82e8eb19be5ff9b5ecd4,0.7625853419303894,0.071148664
9243,9760,dita_body:5b4354e9402f3faeda2f,dita_body:76b45d113a4432992d40,0.7625805139541626,0.83861846
8255,8256,dita_body:783abb6456625f09c527,dita_body:21fd83b4afb8b1338278,0.7625707983970642,0.99695796
5795,8755,dita_body:571e001db39fe26c2020,dita_body:398a07161dda67a7377e,0.7625659108161926,0.5519655
1562,4887,dita_body:20e1e011f0a850044526,dita_body:8312c71ade51bfdc51a3,0.7625625133514404,0.8862238
6590,8457,dita_body:a4bf5ad8386ba7e84b00,dita_body:1d654d1177007402f6b1,0.7625542879104614,0.8622906
1468,4645,dita_body:4b60a42e95c461b09f18,dita_body:3e777afdfbe6c8642b8a,0.7625527381896973,0.018079994
7929,9321,dita_body:fdd1609258c01884348a,dita_body:4108a878a15cd3a72630,0.762547492980957,0.9663857
8208,9774,dita_body:97287a7dcdd419080a9f,dita_body:7ad0f5e2b89cd917948c,0.7625359296798706,0.9954806
6309,9949,dita_body:8e2a38dce8b815d074ce,dita_body:c92b9247bcf9ca0e7978,0.7625303864479065,0.036259953
6466,6952,dita_body:24366501261a6dcc234a,dita_body:416da428c4e78db0d94d,0.762528657913208,0.9556764
7814,7872,dita_body:8682681eb7589972459d,dita_body:4f10d4a256f2ab51b7be,0.7625275254249573,0.95933074
1960,1962,dita_body:fa0a20b148cd9e83428a,dita_body:bebe48ad38b31fce8aae,0.762525737285614,0.91009027
3097,7107,dita_body:8c4cddd0437bf2dbb6bb,dita_body:5f111e77279b27dff45a,0.7625241279602051,0.99714345
8132,9711,dita_body:074dc2d05e2acbf77218,dita_body:e1130f0899c6db8c9444,0.7625215649604797,0.9819151
8285,9185,dita_body:a840baf180480cd27db3,dita_body:5c3eb93c93e1a59c9dde,0.7625155448913574,0.98658127
2248,5271,dita_body:64174c1c04ec59da0c40,dita_body:2f647578a0c6d4106189,0.7625128626823425,0.017234555
2006,7052,dita_body:42837c8d6eb17ff0eab5,dita_body:57e6748a05cdc026c5c2,0.7625039219856262,0.9614792
727,10202,dita_body:2c5f5f61120f41e2e194,dita_body:0e88cfdc189c63ccd274,0.7625005841255188,0.99137485
2494,4574,dita_body:f390140884741ced5603,dita_body:49217ac2a089f4f5b129,0.7624942660331726,0.9986897
9221,9507,dita_body:21d0790f3c73f10a5b22,dita_body:3c8b9c0fbe6920369128,0.7624933123588562,0.9978169
6907,9359,dita_body:58aa3fa004b4f88ae3be,dita_body:a48985f3a5f93af255ed,0.7624871134757996,0.20527212
7719,7861,dita_body:26ec1214adcf9d2a110c,dita_body:7433e744769d0e60fc82,0.7624832391738892,0.99057555
5684,8379,dita_body:895c839c498bc9d5a7a5,dita_body:8ff7d836ff1a880ce29a,0.7624762654304504,0.5198041
2312,3354,dita_body:058e8b8328b5ee539589,dita_body:38d1f80ce4b4eb5fd05f,0.7624760866165161,0.5896369
9656,9675,dita_body:b85ed747a43fa9977415,dita_body:886b6fbd011becff0934,0.7624728083610535,0.9962172
7579,7725,dita_body:82011da34ddf1822310b,dita_body:836c8b8a45d0aa1a63b4,0.7624667286872864,0.9962483
9283,9570,dita_body:f90e39d31ca8b226d894,dita_body:ed45e6b3351ea03e9925,0.7624639868736267,0.98949045
1511,3012,dita_body:b6889d62b1644e45a607,dita_body:08ca605c5a5cbbe6c393,0.7624607086181641,0.9846666
5211,6202,dita_body:5e63ee4690157ed6b6a2,dita_body:4fe0361901394981631c,0.7624595165252686,0.96964663
1496,3039,dita_body:cb849bde10752546b8fa,dita_body:5c0be203c68466165373,0.7624594569206238,0.86658454
9725,9839,dita_body:61d71439769d0fd16de5,dita_body:eca0fbf2c8264acfba59,0.7624531984329224,0.9794625
9294,10196,dita_body:229f096fbd1e365d0c36,dita_body:7a5e5bcc8f75aa1e7b43,0.7624529600143433,0.98594445
8139,9727,dita_body:56c73f4010c2634fddbf,dita_body:09373479b2958735ad1b,0.7624456286430359,0.9942057
10048,10072,dita_body:0a72772e297ca4518351,dita_body:39f3fd44d876d17e36f7,0.7624454498291016,0.99155563
6237,6243,dita_body:f0dd83e1a6f661bb06b0,dita_body:a5ff127716dae3238b20,0.7624450325965881,0.9831627
3723,3929,dita_body:c81c50723c7bab998cb1,dita_body:095ce1f3a71d2d26c63f,0.7624444961547852,0.9734979
559,1435,dita_body:4f3d2b250bd1bc6cd8fe,dita_body:98b85e767c66215376c9,0.7624406814575195,0.9776914
7620,7621,dita_body:f34fb86e331e7938dd1b,dita_body:d23d0a938180dae0886f,0.7624401450157166,0.9788097
3448,5130,dita_body:923b2b56f80c38094949,dita_body:21cf015e3b73d86e9fe5,0.7624397873878479,0.023392793
7327,7610,dita_body:7755aedcd537149f0966,dita_body:33027233ed1c9ccd6593,0.7624391317367554,0.99757946
6906,8594,dita_body:047a7e96e7bc9ee94370,dita_body:b09234c83c0133922fe2,0.7624221444129944,0.3423292
2739,8413,dita_body:6d9567ca774157c99560,dita_body:078efc6c476aa06a2d56,0.7624204754829407,0.79897046
9280,9557,dita_body:063a5a2aa1678e016e97,dita_body:3a138e92982b70f65d3e,0.7624183297157288,0.946061
1417,4624,dita_body:835b420d1d95518f9207,dita_body:23da9b751bd9b1c710d5,0.7624105215072632,0.73575157
9171,9573,dita_body:68b6404bef513a066124,dita_body:e7e1b4e090b415da467a,0.7624065279960632,0.9947861
1412,8368,dita_body:7ed1d6aeb68028e556e3,dita_body:3b834385a3da796c4a5f,0.7624056339263916,0.9002415
4205,4240,dita_body:b8378814aab9b635a8fc,dita_body:06a117598ceae2192818,0.7624053359031677,0.99347585
3229,6585,dita_body:db1e5bb0d20723c6ec59,dita_body:b53c7ccfc95efc2de3fe,0.7624051570892334,0.47579163
9419,9656,dita_body:65023f8d7bc403b1afe5,dita_body:b85ed747a43fa9977415,0.7623994946479797,0.99741066
7542,7565,dita_body:cc0cdccd35d48e38d901,dita_body:cb99beda00564cebdf2c,0.7623974084854126,0.9979702
1751,3095,dita_body:b01ae0e27b03b037faf7,dita_body:a8070de618af96e39030,0.7623973488807678,0.983979
8265,9261,dita_body:8d06b27c08a5a242a838,dita_body:adc9dc251b25c562e75c,0.7623965740203857,0.9847487
7487,7697,dita_body:2e5f62f6224e393c3249,dita_body:1d3fc19b0ec3f3c645a2,0.7623946070671082,0.9993385
5884,6880,dita_body:5f04ecb785f87724cb71,dita_body:47b5a03a68353847a301,0.7623918056488037,0.7564922
128,927,dita_body:7716b845c33991a03c82,dita_body:6111540b603f49b5269c,0.7623866200447083,0.09675154
7207,7276,dita_body:440b28d236df6b94ecb1,dita_body:7b4f556609f33f496dc0,0.7623866200447083,0.99673223
148,225,dita_body:d5780cd9ed27a5dc57dd,dita_body:9406cf94a2b6590325e3,0.7623823285102844,0.99785894
9395,10162,dita_body:3dabb4f6c9ca66b4858f,dita_body:a491b4fed4fc69751ba9,0.7623815536499023,0.999445
2567,2569,dita_body:7521cb8228e3e1d0d7ec,dita_body:e86f56397ae53796a7a7,0.762380063533783,0.85059625
8266,9280,dita_body:1ac54e83a0687741b0e4,dita_body:063a5a2aa1678e016e97,0.7623794078826904,0.9653054
9024,9025,dita_body:fdbf605d16c16a847077,dita_body:417aa4e30e0194a03a8d,0.762376070022583,0.99644065
9024,9026,dita_body:fdbf605d16c16a847077,dita_body:f6a8e37ae1650d009914,0.762376070022583,0.81461877
4774,8483,dita_body:be25a4910e132bdba866,dita_body:1025c8f3dcdced769d67,0.7623744010925293,0.69400793
9216,9711,dita_body:3f6c24ea58fdb03593d8,dita_body:e1130f0899c6db8c9444,0.7623686194419861,0.9745976
7408,7523,dita_body:4ac3ba3771d5228ea894,dita_body:30faa82528d2bd960db5,0.7623677849769592,0.85722
2425,5763,dita_body:753cc361192d087ba8d0,dita_body:6c67098b91b101739252,0.7623655200004578,0.64293075
7288,7692,dita_body:58f273d982c118145cf8,dita_body:df81a3cf6375f4c6c872,0.762356162071228,0.98752916
279,8188,dita_body:355b4dbaa853c6a84e29,dita_body:b136d51339e37fe97d9f,0.7623494267463684,0.85951865
4335,8071,dita_body:9205d55da182557e6653,dita_body:227642cb1ac66657b3ba,0.7623469233512878,0.529298
4097,4446,dita_body:95d66803405b6ee73d96,dita_body:8105538841aa7cbc0f31,0.7623463273048401,0.9743053
4987,5066,dita_body:1c871cec2a36a9cf410c,dita_body:c98e97c33593b1687ea9,0.7623448371887207,0.9997806
9243,9778,dita_body:5b4354e9402f3faeda2f,dita_body:e49ea7c55a4ebacb22a1,0.7623332142829895,0.86061704
3201,3222,dita_body:13515ad97572c2e63923,dita_body:4593e02fe724a47e7f58,0.7623295187950134,0.52361685
9386,9388,dita_body:c1cd7806d1170e1a4ef8,dita_body:50710fc39c271b06e7e9,0.7623176574707031,0.83959657
9216,9625,dita_body:3f6c24ea58fdb03593d8,dita_body:4660efed40075e8b202f,0.7623156309127808,0.99207604
3726,7492,dita_body:df8a377cf0599e983531,dita_body:f23b73ed7882dba8510e,0.7623145580291748,0.7949201
7061,7086,dita_body:aac8109ba8e7798dc8be,dita_body:996fed27cea91515714e,0.762309730052948,0.9973728
110,4504,dita_body:b194e55161fe710eaafc,dita_body:d2f6cd581698753791da,0.7623096108436584,0.9545391
2021,2371,dita_body:6586876ce2ed085bb632,dita_body:87511f65050912c4945a,0.7623094320297241,0.9439938
9262,9414,dita_body:847b57863ac784c7cf37,dita_body:5c01dc592dd846bdc093,0.7623065710067749,0.99504113
3436,6104,dita_body:e858386e145311274cf0,dita_body:12c1c55e7ec20daece7b,0.7623040676116943,0.35666087
7457,7530,dita_body:42e5fc9df2faa662f964,dita_body:7109d1dd64b2fcca08e2,0.7623001337051392,0.9957082
3904,8755,dita_body:be680af88786d69f4bb9,dita_body:398a07161dda67a7377e,0.7622992396354675,0.92630285
7643,7712,dita_body:6b6dd2c50e8fa8a2b965,dita_body:d70b6225c2626215c549,0.7622971534729004,0.99627423
1546,3241,dita_body:4b4f014d84fa4a236d87,dita_body:d52a29ba1b5530ab8894,0.7622929811477661,0.96869737
1525,6485,dita_body:5237a375ab212bf1b2be,dita_body:3cebb30b21e4d86a5f62,0.7622846364974976,0.9691071
9269,9581,dita_body:0fdebf8f81c3e2315e04,dita_body:0905e5715b64c02b37da,0.7622811794281006,0.99610025
4551,4680,dita_body:902d1689ba8126fb49e3,dita_body:d9a9438c0a6718d260f3,0.7622777819633484,0.97185737
7960,10152,dita_body:c82851e366e9c0dd9583,dita_body:3ad197f85824f8b99c65,0.7622703909873962,0.0048956973
893,6649,dita_body:3d13c99a7b38e4b6802e,dita_body:cd9fdbb7411858684ef1,0.7622652649879456,0.0289782
578,1288,dita_body:c6d6774db79ba8e5b5fc,dita_body:4114a690453b4624bf55,0.7622607946395874,0.6651451
4061,8473,dita_body:b2ac5de0e9d5869c85fa,dita_body:e6e1d58e30f9388afa9c,0.762259304523468,0.41361105
9321,9686,dita_body:4108a878a15cd3a72630,dita_body:6d16728335a3f88e6e16,0.7622564435005188,0.9942675
139,3899,dita_body:23de778f9838fb4e317f,dita_body:c5b976ca10842aaaa47d,0.7622546553611755,0.9907699
479,2172,dita_body:be342fb3327a47b145b0,dita_body:2102ffb787a2ca76a7a1,0.7622544169425964,0.99705374
