item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity
7374,22353,KMT:dita_body:058d40bc6e54ad787a27,ORT:dita_body:defb61a2dc64ec7a6713,0.7125698328018188
3247,23046,KMT:dita_body:5fe9e0fa830b4a3fee15,ORT:dita_body:6efae333a1575e4183fe,0.7125530242919922
808,17222,KMT:dita_body:c4646c7c81929b3ebcbc,ORT:dita_body:b5e013038b3672c06f36,0.7125464081764221
7560,11154,KMT:dita_body:1abcebd4704fd5706c6b,ORT:dita_body:38b2e1159cf08443e10f,0.7125423550605774
901,12267,KMT:dita_body:c6d448caf9c619e59ca7,ORT:dita_body:f875a719b190c92d0d61,0.7125354409217834
2809,14950,KMT:dita_body:cc03e549ad61b476e1f6,ORT:dita_body:a7532cc6c7f32673d658,0.7125318646430969
808,23557,KMT:dita_body:c4646c7c81929b3ebcbc,ORT:dita_body:797512a0ecc59e79e7df,0.7125172019004822
4903,11798,KMT:dita_body:8215557c70d3ec082f50,ORT:dita_body:c49057d85dfd8948b5cc,0.7125169038772583
642,8588,KMT:dita_body:29e0ea7e4b56d1b6b558,ORT:dita_body:955804c05acb7089d164,0.7125090956687927
8192,9506,KMT:dita_body:30a99a536f204a6ba758,ORT:dita_body:1154a35a60c3eb80cddd,0.7125046253204346
375,14183,KMT:dita_body:f655137034aa3d0bd942,ORT:dita_body:5e41928e297540ed64b8,0.7125030159950256
1881,17868,KMT:dita_body:e56ae3ec4c891673439d,ORT:dita_body:a55285d30511a89009f2,0.712494432926178
7058,9178,KMT:dita_body:767e7fd19f7b7da9c187,ORT:dita_body:3982bf1b7e5e508bacff,0.7124764919281006
6771,9044,KMT:dita_body:be5908836bf404c373f2,ORT:dita_body:5b413877722cd52fa47f,0.7124655246734619
1881,18469,KMT:dita_body:e56ae3ec4c891673439d,ORT:dita_body:024caf1999b1e56fa6b9,0.7124554514884949
6218,10521,KMT:dita_body:5047a1c9eb0508cb1994,ORT:dita_body:6d47adf3eb19ca351f76,0.7124406695365906
5296,17448,KMT:dita_body:bf6dff0871ea6c1ca4cd,ORT:dita_body:4938dc461549fe40fb61,0.7124404907226562
7708,8349,KMT:dita_body:e4db6798dfc5ae4f1b58,ORT:dita_body:4b65951817717b2ea96a,0.712431788444519
991,10573,KMT:dita_body:4846619447c8326dc764,ORT:dita_body:d35a10bb4f4a7f26f357,0.7124297022819519
2414,17960,KMT:dita_body:395d47ce02c877b827e2,ORT:dita_body:4e10ebbac99c5aa55904,0.7124280333518982
87,23215,KMT:dita_body:43bd88261964906ddd0e,ORT:dita_body:7064846786c99c7b86a0,0.7124180197715759
6516,24007,KMT:dita_body:533c2a257e0edbf30edc,ORT:dita_body:9fd572951f95d2eeda8e,0.7124125361442566
6400,20533,KMT:dita_body:1cb486eb41b9c0ef28f8,ORT:dita_body:b175d789448ee605011a,0.7124119997024536
6254,22673,KMT:dita_body:08d399d37e4d4ea2c5cb,ORT:dita_body:7d7be4d5b9687e80de79,0.7124117016792297
4215,17989,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:ab67fa4cbc0a29252b9e,0.7124090194702148
4215,18057,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:5406f11fae1a78b94351,0.7124090194702148
668,19171,KMT:dita_body:9e9911cadd477328ba27,ORT:dita_body:41b22ed68aa97f37dcd9,0.7123938798904419
1652,16936,KMT:dita_body:9dd64c52701634983ffa,ORT:dita_body:2bd31f3cb44d2b03fc02,0.7123775482177734
664,17662,KMT:dita_body:ed1eb0ac8d01b74ea0b1,ORT:dita_body:940df26c4760fa909efe,0.7123363018035889
8227,15401,KMT:dita_body:54dbb49097529b6776b9,ORT:dita_body:23ab9b22a1a1069a44bc,0.7123337984085083
4451,22935,KMT:dita_body:255a0c031446d31b227c,ORT:dita_body:dba1578630e2384cb593,0.712315559387207
1838,16594,KMT:dita_body:f939a1d071479d816056,ORT:dita_body:67dbe5163d5c54847549,0.7123116254806519
4802,19647,KMT:dita_body:ab9ac6b32467ed16d5a8,ORT:dita_body:c5dbb5f06959b26d9fc6,0.7123085856437683
1827,9286,KMT:dita_body:9570d38494b3519dc5e8,ORT:dita_body:7bb425616c1b96b44781,0.7123075723648071
1487,9246,KMT:dita_body:8af07a6cc56426eb65de,ORT:dita_body:1c0340ff91c8847399cc,0.7123071551322937
4215,18341,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:bc9ef6085f67e7c41b18,0.7122986912727356
4984,12288,KMT:dita_body:022813ff74cfc4ed330a,ORT:dita_body:e59fccc161b319c1787c,0.7122885584831238
4788,17598,KMT:dita_body:cc44204188eafb0da2d5,ORT:dita_body:7391b318cc8e340e1b50,0.7122808694839478
7969,10807,KMT:dita_body:622e8c70e2df2ef2c522,ORT:dita_body:8ac182b0cfe9ee09fbc2,0.7122601866722107
6643,8706,KMT:dita_body:6841f122ee56d66e1229,ORT:dita_body:9b59c7a628ac218274cf,0.7122551202774048
1444,15706,KMT:dita_body:cfbd1618f58f9bd28654,ORT:dita_body:c7a29c51a508a67f3d4d,0.7122550010681152
4789,11452,KMT:dita_body:305394281421c368d0fe,ORT:dita_body:17e24a626f7dd75883e9,0.7122423052787781
2060,22842,KMT:dita_body:5636b2dbc4fb44ba2ff9,ORT:dita_body:bae3d1acf9ae46a4dbce,0.7122421264648438
6412,17201,KMT:dita_body:29523ef500184490bffc,ORT:dita_body:402ed887589cf055eaa4,0.7122418880462646
3782,18999,KMT:dita_body:3541a929b8b4ad59af54,ORT:dita_body:0715043a52b7653b4d5d,0.712230384349823
7708,16320,KMT:dita_body:e4db6798dfc5ae4f1b58,ORT:dita_body:15784b1709a0c9402af2,0.712221086025238
3076,14574,KMT:dita_body:ee516b464d93e0bf60f8,ORT:dita_body:6578763bf4f31b46c079,0.7122113108634949
7857,9811,KMT:dita_body:d59b56fcfca4c5eb65b5,ORT:dita_body:7914cd9486e1f7845066,0.7122085094451904
4016,22402,KMT:dita_body:c59e9ac77fb93c3316f2,ORT:dita_body:5095ee605be581db73f1,0.712207019329071
3033,12774,KMT:dita_body:15707e0e7c936d1d0356,ORT:dita_body:e6c894f31afae30a3083,0.7122060656547546
2696,25183,KMT:dita_body:74dca662794b81e2fd9d,ORT:dita_body:0f01c89b682133b69dd5,0.7121993899345398
6254,12587,KMT:dita_body:08d399d37e4d4ea2c5cb,ORT:dita_body:6ee48cc412b98ff85382,0.7121949195861816
2364,19841,KMT:dita_body:fb10e3775daa44a4f3ca,ORT:dita_body:cc0b9388015df7c27fcb,0.7121826410293579
7947,10878,KMT:dita_body:3a7e216438536abdebab,ORT:dita_body:1ac510b81b8ff946c2b5,0.7121747136116028
2364,16661,KMT:dita_body:fb10e3775daa44a4f3ca,ORT:dita_body:df315bf4e18ecf25d02b,0.7121614217758179
2364,19444,KMT:dita_body:fb10e3775daa44a4f3ca,ORT:dita_body:f4faa3a112613eb542c4,0.7121614217758179
3015,21938,KMT:dita_body:6aa805f41ade62e6ec36,ORT:dita_body:10c37e62f2c653f19679,0.7121538519859314
7091,22401,KMT:dita_body:de870ac6de2ea293b904,ORT:dita_body:23c5130d9b33a55aacb9,0.7121387720108032
3237,26546,KMT:dita_body:d6014c89c5efd6c4e43b,ORT:dita_body:b327f58769e3bf5e0ad2,0.7121328711509705
2517,13639,KMT:dita_body:5155758a5e307aa8c4ec,ORT:dita_body:1e51c643372561511f9c,0.7121294736862183
2517,13648,KMT:dita_body:5155758a5e307aa8c4ec,ORT:dita_body:ca6aa92fc56c5ccf91e9,0.7121294736862183
2695,22848,KMT:dita_body:afaaead6b4abe1a1b320,ORT:dita_body:62733c011037de1ab300,0.7121104598045349
4062,21503,KMT:dita_body:34771292340949621ecc,ORT:dita_body:9f308de7b789741b150f,0.7121096849441528
3253,26061,KMT:dita_body:d7c83bb7f32a31b0fc8e,ORT:dita_body:b86614f581b7dbaed66b,0.7121052145957947
5709,13156,KMT:dita_body:b69cd212633334167953,ORT:dita_body:7207b28f81b181d81e49,0.712090015411377
3007,16346,KMT:dita_body:5bbbec8a3474c39b3795,ORT:dita_body:185886aa822f6da8ac3f,0.712087869644165
180,13263,KMT:dita_body:f80745bf78fe57effc89,ORT:dita_body:708d40fdf32f7971d244,0.7120761871337891
4482,25383,KMT:dita_body:d4af207075ba35590098,ORT:dita_body:1acbe8f72db1f99ffb8e,0.71207195520401
6151,12614,KMT:dita_body:31806e133a98211d43a3,ORT:dita_body:5601a93cd3f8d62f8a9f,0.7120676636695862
4215,17918,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:c04444ed0d3a32b4f6a1,0.7120503187179565
4215,18483,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:15eca1373bb659b2f69d,0.7120503187179565
4215,18600,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:dfcdc919f251fb43b99a,0.7120503187179565
4215,18641,KMT:dita_body:fc043ae28b20a9f07022,ORT:dita_body:3c6f847323ec7cfdd12f,0.7120503187179565
1622,23859,KMT:dita_body:d4f9d8602088b74a4d0b,ORT:dita_body:0216c4e4581ec1100e0d,0.712040901184082
2695,12267,KMT:dita_body:afaaead6b4abe1a1b320,ORT:dita_body:f875a719b190c92d0d61,0.7120382189750671
3620,20574,KMT:dita_body:82c7f023ab2ccd40567c,ORT:dita_body:d1cf745e5afa2a5060d4,0.7120251059532166
7560,17261,KMT:dita_body:1abcebd4704fd5706c6b,ORT:dita_body:319904a3f9aea0d9cc1e,0.7120193243026733
2701,26256,KMT:dita_body:5588aa279e49ef9bc9c8,ORT:dita_body:b872f0dac5fe233360f5,0.7120115756988525
6692,17047,KMT:dita_body:79b28003e03577d73193,ORT:dita_body:c2ec6f1e4484f1e8cb77,0.7120097875595093
1687,8484,KMT:dita_body:8a8e71ede63d64edd0f0,ORT:dita_body:c2625d9428471c1669f6,0.7120056748390198
5296,9093,KMT:dita_body:bf6dff0871ea6c1ca4cd,ORT:dita_body:2ac467f1b6b32b4559cf,0.7119916677474976
8036,14489,KMT:dita_body:ef2519606b8c09d15af0,ORT:dita_body:307bc22d13158bc3f412,0.7119804620742798
7058,20223,KMT:dita_body:767e7fd19f7b7da9c187,ORT:dita_body:fb87e922e82cfbf01f92,0.711970329284668
6653,21638,KMT:dita_body:b812736517c25426e2e2,ORT:dita_body:de16f2a41b6a77b7ea7e,0.7119651436805725
8141,10862,KMT:dita_body:b3194a0bc819a4702f16,ORT:dita_body:f23c9ba2cf2513fbc89a,0.7119646668434143
4456,16085,KMT:dita_body:d2536e1f1e16241abf95,ORT:dita_body:09ae776e0089ad5fa38e,0.71193927526474
4900,21095,KMT:dita_body:d525cc607ae66680c8dd,ORT:dita_body:ec4a5eeba533e36ec455,0.7119379639625549
2032,23450,KMT:dita_body:beb1789ace9ce2c044c0,ORT:dita_body:013cdc0d28134235612e,0.7119328379631042
4131,26425,KMT:dita_body:ad485a12476ecb077f8e,ORT:dita_body:54966946e504159b42f1,0.7119305729866028
5451,9412,KMT:dita_body:204a8f9dea4b18833804,ORT:dita_body:de31b1dfccd0fe5692e6,0.7119303345680237
675,9719,KMT:dita_body:eaa9317f3e20d9fa6204,ORT:dita_body:8070f593cc01e4ac4fa2,0.7119197845458984
1496,15716,KMT:dita_body:8d3452fa901c1c6a9827,ORT:dita_body:74c18c3cb101f53a72af,0.7119134664535522
4461,17003,KMT:dita_body:960485a6812e9afb7b2d,ORT:dita_body:346937fcc64fe38a9f0b,0.7119126319885254
168,22026,KMT:dita_body:cf594764645a72def966,ORT:dita_body:aa5dff851475e5444c31,0.7118984460830688
4885,26497,KMT:dita_body:970d1df66ec1f14eabea,ORT:dita_body:79e3362db1c3dfef6d80,0.7118967175483704
3013,12003,KMT:dita_body:1243393ecfec106e31a6,ORT:dita_body:07d2f4e95825e18f7037,0.7118666172027588
2303,25729,KMT:dita_body:5a1d2443e88b8eb0eec5,ORT:dita_body:1a1c2d129bec817ef3bb,0.7118552923202515
5709,20773,KMT:dita_body:b69cd212633334167953,ORT:dita_body:144b933b263ce9d184ef,0.7118498086929321
1324,12267,KMT:dita_body:c0dbe306085d1f4e2355,ORT:dita_body:f875a719b190c92d0d61,0.7118419408798218
4757,21531,KMT:dita_body:ebf12b9c17a5a0b71636,ORT:dita_body:c3bca13a4251c553e36d,0.7118355631828308
6516,18582,KMT:dita_body:533c2a257e0edbf30edc,ORT:dita_body:6ca44470ed6f55cd167c,0.7118229269981384
6314,24265,KMT:dita_body:1e3b5503cf4c867860fe,ORT:dita_body:00ba9fed8ca223185165,0.711811900138855
2616,21394,KMT:dita_body:588efc270b65a94bf9b7,ORT:dita_body:85f9880079858ccc408a,0.7118082642555237
4878,12794,KMT:dita_body:b3163dbf4936948c806e,ORT:dita_body:9d120e6cc2a6c27e0717,0.711807370185852
7172,20461,KMT:dita_body:0935d7fe312ad9e34c0c,ORT:dita_body:fa1f512f8f1694f71133,0.7117988467216492
7838,21623,KMT:dita_body:b06a9606bafd0b80d8d1,ORT:dita_body:8c2a8f1d369c0722a3bb,0.7117955684661865
1084,18559,KMT:dita_body:f231ab1818977e13245f,ORT:dita_body:dcba6739d834ed9f0726,0.7117905020713806
4976,10358,KMT:dita_body:4002a2deaef2dfdae2e2,ORT:dita_body:e798933a30e9c73d00c3,0.7117804288864136
6653,22320,KMT:dita_body:b812736517c25426e2e2,ORT:dita_body:71d2aaa865adf5ea00bc,0.7117705941200256
3824,10052,KMT:dita_body:2970d12a8d416234968b,ORT:dita_body:bd9726ff3c5568a6719c,0.711765706539154
4870,22556,KMT:dita_body:3944787e4a36bccee69f,ORT:dita_body:4739fa481e036c78a79f,0.7117637395858765
675,19992,KMT:dita_body:eaa9317f3e20d9fa6204,ORT:dita_body:663b8940b5be6528959b,0.7117627859115601
4862,19339,KMT:dita_body:ebdd69d5d2eea46d7ac0,ORT:dita_body:943f47231e48d538b2ba,0.7117604613304138
1788,22613,KMT:dita_body:b070bada17dc2872b0d2,ORT:dita_body:7d379c48f2ecba1da2c2,0.7117574214935303
209,12003,KMT:dita_body:86ef281cb31542a6663b,ORT:dita_body:07d2f4e95825e18f7037,0.7117543816566467
2486,12641,KMT:dita_body:268a8dada81d00768339,ORT:dita_body:a07408ca74481a3e2e70,0.7117467522621155
4802,22254,KMT:dita_body:ab9ac6b32467ed16d5a8,ORT:dita_body:ed14c60b25eb1bdbdf9e,0.71172696352005
452,26108,KMT:dita_body:686793013e3e229280a4,ORT:dita_body:4d119b0b4dac9fb2c3f2,0.7117148637771606
2752,9878,KMT:dita_body:a543f7bc52ff7275cfac,ORT:dita_body:d9f5ebd38c82e21f3173,0.7117132544517517
4101,13801,KMT:dita_body:25a9366851cd47c82602,ORT:dita_body:0a7b5ec4b269ec2099f1,0.7117082476615906
2616,19311,KMT:dita_body:588efc270b65a94bf9b7,ORT:dita_body:d7900751ee74e7e932ac,0.711705207824707
2616,19312,KMT:dita_body:588efc270b65a94bf9b7,ORT:dita_body:f603b42097f8ffe51a88,0.711705207824707
1459,24107,KMT:dita_body:e53f887d51ca7e2cd587,ORT:dita_body:dbb500672b65c7fb8b3d,0.7116769552230835
1459,24108,KMT:dita_body:e53f887d51ca7e2cd587,ORT:dita_body:6bb5e08a216ebbc59163,0.7116769552230835
5156,13573,KMT:dita_body:45f072f0a788771ce5bc,ORT:dita_body:014cc863117b4a7c35ca,0.7116759419441223
3862,22652,KMT:dita_body:1a02ad837da8a8de3829,ORT:dita_body:9a2155fe71f82bf69fcc,0.7116727828979492
810,19541,KMT:dita_body:8117e43dff16bf3d67f1,ORT:dita_body:3e5480c6761cce757e21,0.7116560339927673
2574,20431,KMT:dita_body:3ba659615d9ece5f4f44,ORT:dita_body:588854b66fa41050fb10,0.7116542458534241
4323,10441,KMT:dita_body:91959a72233c9205280f,ORT:dita_body:348ef471ac659293933e,0.7116539478302002
1129,13801,KMT:dita_body:44014d280a87108664ff,ORT:dita_body:0a7b5ec4b269ec2099f1,0.7116474509239197
4567,22264,KMT:dita_body:361c8df3221448bcf6b6,ORT:dita_body:b7c7aec0105d5d23a347,0.7116425633430481
6254,22631,KMT:dita_body:08d399d37e4d4ea2c5cb,ORT:dita_body:0b6a4f126845f68d43a5,0.7116372585296631
6317,8673,KMT:dita_body:b9477246abf7586a47b7,ORT:dita_body:89fd1f752f7640ec105b,0.7116304636001587
2623,24420,KMT:dita_body:9c08810dc6132b662afb,ORT:dita_body:9452e96aa39112cbc370,0.711624264717102
8212,14631,KMT:dita_body:817477357e2ea36b031d,ORT:dita_body:c3e2407fdeb92346714d,0.711617648601532
4862,19329,KMT:dita_body:ebdd69d5d2eea46d7ac0,ORT:dita_body:e1798cc79ead0732e106,0.7116160988807678
5553,17368,KMT:dita_body:63b0ebf9317f9d836321,ORT:dita_body:3fe35b8cf9a1e0eff9ff,0.7116118669509888
6218,23110,KMT:dita_body:5047a1c9eb0508cb1994,ORT:dita_body:29232c284c4519b0a651,0.7116085290908813
6617,9863,KMT:dita_body:757446aa50698329e32b,ORT:dita_body:06dd658935d0d9988d7f,0.7116043567657471
2124,11104,KMT:dita_body:0c1ce79d3dea94e094e2,ORT:dita_body:f74dcae2bb982faaf43a,0.7115873098373413
7706,21957,KMT:dita_body:bdda8fd2632388175d1d,ORT:dita_body:1de3e705a18f59466471,0.7115863561630249
2623,14153,KMT:dita_body:9c08810dc6132b662afb,ORT:dita_body:29fcc5e414b0a6e5a549,0.7115779519081116
1339,19068,KMT:dita_body:3d4c3d15789fcad3f3bd,ORT:dita_body:c9683bdc925d8d24e3e2,0.7115755677223206
98,17759,KMT:dita_body:b4b60d724bee9fba8420,ORT:dita_body:4ede72ca8630fcea484e,0.7115681171417236
7908,23543,KMT:dita_body:5c378b397cddbe1a2000,ORT:dita_body:e5c8d2dd5ecea6bf582e,0.7115352749824524
7908,23544,KMT:dita_body:5c378b397cddbe1a2000,ORT:dita_body:588d1c214c17a41f668e,0.7115352749824524
6516,17903,KMT:dita_body:533c2a257e0edbf30edc,ORT:dita_body:0c17fd9d317d651402a3,0.7115318775177002
8038,20454,KMT:dita_body:e72c910ec3c02e3b4a08,ORT:dita_body:8d1175fc3075f59b12c8,0.7115300893783569
3838,8766,KMT:dita_body:ade28d6cd9f24188d09a,ORT:dita_body:3f353ec978bdbf7e8ecd,0.7115278840065002
5054,15115,KMT:dita_body:1086b5c332c3ecbae21c,ORT:dita_body:7b35b2619f7a0d51381c,0.7115262150764465
1546,14017,KMT:dita_body:1d49c683bc724ec4a948,ORT:dita_body:07002461599aa148748f,0.7115209102630615
2740,9113,KMT:dita_body:38db23c6ee8ef17f48e8,ORT:dita_body:b47c380ffa4066abaf37,0.7115015983581543
2866,9948,KMT:dita_body:b9da1dca17795c06d801,ORT:dita_body:c474127346201ebcac57,0.7114965319633484
8075,19284,KMT:dita_body:822bb19ee60fd05ac07d,ORT:dita_body:ab17d1c756d9d08e0af2,0.7114927172660828
4080,22971,KMT:dita_body:e4fb5cff396362552396,ORT:dita_body:211978bd387de8944239,0.7114784717559814
826,20782,KMT:dita_body:5b138c447df3d250ed5b,ORT:dita_body:4f1ae6243567ea08e728,0.7114614248275757
8141,10866,KMT:dita_body:b3194a0bc819a4702f16,ORT:dita_body:a862b03d870b01214bf2,0.7114607691764832
1355,9692,KMT:dita_body:5e743de0be6e02ddc9f2,ORT:dita_body:d6c9847cb8e4d46987e8,0.7114560008049011
1344,18602,KMT:dita_body:8f06ee870fdef63914a4,ORT:dita_body:5b84ed8fd6dff8227a3f,0.7114496827125549
3211,9250,KMT:dita_body:807f348baa8751db6224,ORT:dita_body:e6de65f3940adec5350a,0.7114420533180237
3717,18469,KMT:dita_body:5172718bac411222c131,ORT:dita_body:024caf1999b1e56fa6b9,0.7114389538764954
1451,24150,KMT:dita_body:c00452a4ac97c75a58c8,ORT:dita_body:6bade9f65090e2e31e4b,0.711434543132782
3247,12182,KMT:dita_body:5fe9e0fa830b4a3fee15,ORT:dita_body:d7ddde45caf57fe11745,0.7114282250404358
2829,14950,KMT:dita_body:5f68ad85adbaa6536fe5,ORT:dita_body:a7532cc6c7f32673d658,0.711412787437439
2696,12997,KMT:dita_body:74dca662794b81e2fd9d,ORT:dita_body:e545f542ec3754d26b20,0.7114086151123047
5621,21465,KMT:dita_body:404ec4111e50ef5d12fe,ORT:dita_body:aa3de8a43f997cf42326,0.7113844752311707
6151,10228,KMT:dita_body:31806e133a98211d43a3,ORT:dita_body:7caa8b7aa99231f7f0f8,0.7113773822784424
209,24297,KMT:dita_body:86ef281cb31542a6663b,ORT:dita_body:1409584ebfedab4eb01b,0.7113682627677917
2797,9949,KMT:dita_body:a6d10241c1da3e39f631,ORT:dita_body:2faeb17d7aad5e0c9362,0.7113423347473145
7118,17270,KMT:dita_body:1682130f940ba00feee4,ORT:dita_body:4ab0472fbcb4c70bb5f2,0.7113375663757324
294,19739,KMT:dita_body:22cebf07bf76b22dc372,ORT:dita_body:153da13561a236798c92,0.7113256454467773
5325,22818,KMT:dita_body:23e20029f657b3da9b88,ORT:dita_body:cc9c051a60bd7077f536,0.7113204002380371
4189,23149,KMT:dita_body:4020f0ab431f448b8b98,ORT:dita_body:6f7bcf19effd725f8fa3,0.711317241191864
6987,11687,KMT:dita_body:a058f22e7cb8ce95d563,ORT:dita_body:5532bffe4bd502a752c0,0.7113159894943237
3370,9096,KMT:dita_body:18b0b0e74f02c8003688,ORT:dita_body:24ebc3b4994fce8d0912,0.711315929889679
6809,9300,KMT:dita_body:59f0f5e63e028cb4d45b,ORT:dita_body:ef1d61bd863db19c1e7f,0.711314857006073
4352,13706,KMT:dita_body:43ca21b08946087df8ab,ORT:dita_body:757722e2961684a087a2,0.7113140821456909
2303,18311,KMT:dita_body:5a1d2443e88b8eb0eec5,ORT:dita_body:2be32d3f134fa57f146e,0.711307942867279
4690,17761,KMT:dita_body:b2d236009a78b901974a,ORT:dita_body:0147d6767f64e128e2be,0.711306095123291
4690,20073,KMT:dita_body:b2d236009a78b901974a,ORT:dita_body:58ef9999cfcc0912f2fd,0.711306095123291
4690,20622,KMT:dita_body:b2d236009a78b901974a,ORT:dita_body:a32660cceed3df3bc5ce,0.711306095123291
4690,22115,KMT:dita_body:b2d236009a78b901974a,ORT:dita_body:297a2b4221d30fa3734d,0.711306095123291
4690,22719,KMT:dita_body:b2d236009a78b901974a,ORT:dita_body:982239e3b36a7bb0528c,0.711306095123291
1358,23079,KMT:dita_body:674dc2af753ed22aa9db,ORT:dita_body:3abc91fd04672c0ee859,0.7112903594970703
5525,25201,KMT:dita_body:ec2620685591a0e3dff7,ORT:dita_body:88d388c59462eb930058,0.7112801671028137
6704,14978,KMT:dita_body:b237b4db53ce680f01cb,ORT:dita_body:dbb7892675c4b24fda71,0.7112782001495361
1014,8510,KMT:dita_body:5a2e25d7b69949f4b79e,ORT:dita_body:d2e2ab35ee788333d9ac,0.7112556099891663
7274,8706,KMT:dita_body:9447f842feee35db3be1,ORT:dita_body:9b59c7a628ac218274cf,0.7112504839897156
6961,12985,KMT:dita_body:d69ced7c145b86296cfe,ORT:dita_body:df2d0f26864a75f8cba4,0.7112472653388977
4935,18192,KMT:dita_body:0385c1044c0c43bb7e29,ORT:dita_body:e52517b1d45ecf373fc2,0.711246132850647
7766,10290,KMT:dita_body:382c01700dcfa2dfecae,ORT:dita_body:92d6968d82e673f7c21e,0.7112433910369873
7634,22532,KMT:dita_body:4602f09e96e4fa83bd40,ORT:dita_body:9df3c8886ca57aec1233,0.711237370967865
812,24140,KMT:dita_body:8f23228c74cc0c8cbc52,ORT:dita_body:c4e5c896aa71d87fe1f8,0.7112349271774292
675,18546,KMT:dita_body:eaa9317f3e20d9fa6204,ORT:dita_body:914a8e06727dd9d1656b,0.7112327814102173
740,16868,KMT:dita_body:e11348660772876eae25,ORT:dita_body:4536279e34bed0880acf,0.7112148404121399
5277,14017,KMT:dita_body:16f6e8209a661c5f6e46,ORT:dita_body:07002461599aa148748f,0.7112141251564026
2994,10662,KMT:dita_body:a98b5d04ee4295ac2b2d,ORT:dita_body:c0f51e77f03fe25f23e2,0.7112072706222534
6894,10963,KMT:dita_body:84cea77703b1894b9bb3,ORT:dita_body:8ed42f72dafbe85911f8,0.7112053036689758
6876,20153,KMT:dita_body:c68b232e862a130c6e88,ORT:dita_body:f487fdfea2b7bb4e13f5,0.7111889123916626
7274,15779,KMT:dita_body:9447f842feee35db3be1,ORT:dita_body:5907d7e27bdab010599e,0.711188793182373
1349,9679,KMT:dita_body:00195d04e8c9dc6ecca0,ORT:dita_body:965f616dbdd2d0f47d95,0.7111839652061462
5296,11420,KMT:dita_body:bf6dff0871ea6c1ca4cd,ORT:dita_body:1d8c8a2fef651f50aacd,0.711167573928833
2510,9922,KMT:dita_body:e0c9bd694817fee725de,ORT:dita_body:ff13ea8c2dab5b40e0fa,0.7111652493476868
181,19723,KMT:dita_body:255549f615b491b42034,ORT:dita_body:3bb81f6206e7cf9a1a8d,0.7111647725105286
1838,21663,KMT:dita_body:f939a1d071479d816056,ORT:dita_body:875c07c44423d66fb28b,0.7111596465110779
4885,24801,KMT:dita_body:970d1df66ec1f14eabea,ORT:dita_body:2d1222e7ef355bd2ae35,0.7111574411392212
6981,23684,KMT:dita_body:6be8c0c3521f5f94ecf1,ORT:dita_body:4c9276a72bed438744ba,0.7111533284187317
2618,24113,KMT:dita_body:cc84596d89d4c98d7a2e,ORT:dita_body:829a006b984dc0b418cd,0.7111456990242004
2618,24114,KMT:dita_body:cc84596d89d4c98d7a2e,ORT:dita_body:f928241abf4b5c23ea7d,0.7111456990242004
2618,24130,KMT:dita_body:cc84596d89d4c98d7a2e,ORT:dita_body:2a54a0585f2a42bd49d9,0.7111456990242004
2618,24131,KMT:dita_body:cc84596d89d4c98d7a2e,ORT:dita_body:e5195bf79905e7b93f04,0.7111456990242004
2623,24193,KMT:dita_body:9c08810dc6132b662afb,ORT:dita_body:89c07f0d670bc768516a,0.7111454010009766
7947,11462,KMT:dita_body:3a7e216438536abdebab,ORT:dita_body:f7162e7099406133b47d,0.7111448049545288
5092,10787,KMT:dita_body:7ae63eb8517f2de625bc,ORT:dita_body:bc2c7f39c96d7472de51,0.7111343741416931
7560,10192,KMT:dita_body:1abcebd4704fd5706c6b,ORT:dita_body:04591ee4d29f42743b23,0.7111297845840454
2414,17962,KMT:dita_body:395d47ce02c877b827e2,ORT:dita_body:84663c5b8833e2ad1587,0.7111237049102783
3283,9258,KMT:dita_body:e83a309d58718c81c86e,ORT:dita_body:79adb2f12fc28601a360,0.7111200094223022
2809,12792,KMT:dita_body:cc03e549ad61b476e1f6,ORT:dita_body:63b0db564aefe51d6979,0.7111130356788635
2141,15244,KMT:dita_body:405bb7e264a180630b25,ORT:dita_body:7afa0f61e5e3088e30ad,0.7111096382141113
6676,18614,KMT:dita_body:1408a8cb7df70ade9e8c,ORT:dita_body:4f31e46359745c028e60,0.7111092209815979
8239,20184,KMT:dita_body:ce0d2c775d8da02a0ef7,ORT:dita_body:caeca01454bcff175884,0.7110933065414429
2593,19688,KMT:dita_body:83ca1baa0a109c98bb71,ORT:dita_body:211edfb3c63300034e12,0.7110863327980042
4753,10031,KMT:dita_body:7645cc85c591103e96ba,ORT:dita_body:98966b6a020958f4f9f2,0.7110800743103027
1565,22462,KMT:dita_body:6659febfbd1dbed2ce7f,ORT:dita_body:f594693f9ee98016ec83,0.7110778093338013
1666,22462,KMT:dita_body:122c09ed9a1f66156370,ORT:dita_body:f594693f9ee98016ec83,0.7110778093338013
2502,22462,KMT:dita_body:5fa89e6334820f0c43c2,ORT:dita_body:f594693f9ee98016ec83,0.7110778093338013
1565,25350,KMT:dita_body:6659febfbd1dbed2ce7f,ORT:dita_body:85c2c9b1c984573f3cde,0.7110778093338013
